Date,Adaptive Barbell Strategy,Fixed India 10 Portfolio,Nifty 50
2019-03-13,0.11686344952784884,0.12331449156332201,0.12662741839235409
2019-03-14,0.11636266589163644,0.12271050458347352,0.12625223672540492
2019-03-15,0.11568394073657573,0.12255749401906393,0.12617148146333165
2019-03-18,0.11584176184496192,0.12283592718720829,0.12618256994101543
2019-03-19,0.11516333849707816,0.12208476406292237,0.12493294036072916
2019-03-20,0.11517163724605253,0.12216573771279961,0.12494094117737711
2019-03-22,0.11513890282246812,0.12220732082122387,0.1250696334412326
2019-03-25,0.1151932025933112,0.12232855160325097,0.12530944130099889
2019-03-26,0.11500090379705057,0.12232343384143489,0.12471084918931441
2019-03-27,0.1150776490406579,0.12241168596879119,0.12433325909208598
2019-03-28,0.11503882852419572,0.12238370078693876,0.1247429981048908
2019-04-01,0.11530231378739013,0.12246014883945917,0.12497544652442326
2019-04-02,0.11584666076239114,0.1227578142400993,0.12493150627720141
2019-04-03,0.11649820165267848,0.12308481754873546,0.12450812534599685
2019-04-04,0.11551485656679984,0.12227481547974714,0.12394390964930298
2019-04-05,0.11552631011401933,0.12230864041830614,0.12396731528711634
2019-04-08,0.1154192918959112,0.12209083263168796,0.12387820529177077
2019-04-09,0.11520170972638977,0.12152638926190784,0.1236515542178096
2019-04-10,0.1152616722015251,0.1215740187819664,0.12388448609645393
2019-04-11,0.11495976172112542,0.12100129797476687,0.12330815470002368
2019-04-12,0.11460835495841228,0.12042269281079837,0.12189731978507333
2019-04-15,0.1147789337881976,0.12067391895116011,0.12194813510130953
2019-04-16,0.11490056925836734,0.12085359907486436,0.12212644231872617
2019-04-18,0.1149604184905077,0.12084095713334297,0.12216340296515665
2019-04-22,0.11507644186345879,0.12080119750534864,0.12295768254698528
2019-04-23,0.11522488999110632,0.1208772122249767,0.12292349647458217
2019-04-24,0.11541555493212223,0.12103473324017378,0.12355107429866458
2019-04-25,0.11540722563480378,0.12100379094079888,0.12372007312914518
2019-04-26,0.11533021392015537,0.12087223613190574,0.12405771013362775
2019-04-30,0.11531301307886918,0.1208004724587248,0.12403461285314721
2019-05-02,0.11535469686502367,0.12076037519818136,0.12401584457868511
2019-05-03,0.11538316686048818,0.12059310934354164,0.12402377864455047
2019-05-06,0.11552017054874743,0.12069740234206303,0.12443053824976207
2019-05-07,0.11552876532311439,0.12069070018554792,0.12473478790202422
2019-05-08,0.11552655843511754,0.12064162082133327,0.12526981421710429
2019-05-09,0.115621376601233,0.12069239124289048,0.12531573148619807
2019-05-10,0.11561335145039559,0.12070559240522828,0.12515376016821925
2019-05-13,0.11694528545267228,0.12135592093707465,0.12564084536491332
2019-05-14,0.11788803205910686,0.12166969226284449,0.12578685105490783
2019-05-15,0.11856044843497253,0.12216960165342519,0.12587338843686552
2019-05-16,0.11863378122206154,0.12234817135254741,0.12603499670291862
2019-05-17,0.11886021185747099,0.12266194233744847,0.12639901415064614
2019-05-20,0.12382710800923066,0.12685775245822306,0.13160111018961526
2019-05-21,0.12423431914939209,0.12715206198668105,0.1320062310388455
2019-05-22,0.12425903716283881,0.12708838777313694,0.13199428917785855
2019-05-23,0.12431553390228195,0.12720326592000109,0.13194925126212614
2019-05-24,0.12648937825439394,0.12858390888796395,0.13288074584989676
2019-05-27,0.12682829090817624,0.12891963222534245,0.13303246840928845
2019-05-28,0.1267537450348138,0.12879993575833196,0.13289370946852383
2019-05-29,0.12673182593563506,0.12878526074614863,0.13290433346442648
2019-05-30,0.12652834002891752,0.1286314195541899,0.13279559349246525
2019-05-31,0.12626809030828012,0.1283869854249917,0.13257365154896777
2019-06-03,0.1276072685873216,0.12975099899463324,0.13323949860421974
2019-06-04,0.12759820414358836,0.1297494744234809,0.13295049641945222
2019-06-06,0.12799641702573109,0.12997192615236886,0.13362891849860492
2019-06-07,0.1277075392973756,0.12970076582978982,0.1333886604441859
2019-06-10,0.12777196033677432,0.12977272754186034,0.13324012121145734
2019-06-11,0.127739852052089,0.1297641221370719,0.13315568964787344
2019-06-12,0.12790595562063603,0.12991209968407763,0.13324851697329887
2019-06-13,0.12754008619625032,0.12977943116212734,0.1327915535613771
2019-06-14,0.12724510323576868,0.12956648936858664,0.13297138776297368
2019-06-17,0.12727253586147705,0.12942837121403136,0.13345670482698851
2019-06-18,0.12716897523616347,0.12938973938336673,0.13340979800431543
2019-06-19,0.1267695528847694,0.12903869849962665,0.13315545347044214
2019-06-20,0.12731500224329706,0.12942722946079582,0.13345408017335242
2019-06-21,0.12762074820706415,0.12976669377235395,0.1337915965930896
2019-06-24,0.12808032047118711,0.13011327993314337,0.1338064916366015
2019-06-25,0.12805822622516388,0.13006700210381028,0.1339540385244454
2019-06-26,0.12829127017950964,0.13020501611494306,0.13400962270868735
2019-06-27,0.12848871252743868,0.13031012104965356,0.13392372214769374
2019-06-28,0.1286430986305436,0.13041770406713318,0.13401046016896898
2019-07-01,0.12872012783744294,0.13044379555589283,0.13413495547390727
2019-07-02,0.12850656204214222,0.13032952587863703,0.13389237362175363
2019-07-03,0.12846245183036725,0.13031661626461785,0.13378685772611693
2019-07-04,0.12803132086691738,0.13002999849255242,0.13376158264332194
2019-07-05,0.12899082193051095,0.13099243533547064,0.13409205201536548
2019-07-08,0.1315932786743314,0.13324382875731422,0.1357227559904842
2019-07-09,0.13239248101077428,0.13363973861894263,0.13572353750660143
2019-07-10,0.13252088748206137,0.1338521169524163,0.13549866459874454
2019-07-11,0.1331200504781621,0.13426830215694124,0.1354356610415626
2019-07-12,0.13293942662448854,0.13400810435619423,0.13498122311081617
2019-07-15,0.13287123251481825,0.13391309282289626,0.1348897184923451
2019-07-16,0.13290940544092406,0.13390685476498165,0.134976313881699
2019-07-17,0.13283460084930665,0.1338638559925411,0.13484613108918106
2019-07-18,0.13365664592594945,0.13451476110346125,0.13507188196863024
2019-07-19,0.13392001332302902,0.1347447307354241,0.13596343180326298
2019-07-22,0.13386073573843055,0.13499990059336062,0.13593420751018132
2019-07-23,0.1335974535855431,0.13458021798602068,0.135675744372935
2019-07-24,0.13350525943194827,0.13440569586093196,0.13578500054624532
2019-07-25,0.13357363784203932,0.13443647281556298,0.1356310707273065
2019-07-26,0.1335371788896283,0.1343987135252374,0.1356577301055976
2019-07-29,0.13404996130506017,0.13460985397772754,0.13571629154169382
2019-07-30,0.1342549159992138,0.13480018026711493,0.1358888987515991
2019-07-31,0.13394501152586608,0.1342816932440544,0.13589460247893892
2019-08-01,0.13406723571219462,0.1342867264539976,0.13645084825170462
2019-08-02,0.13415964713214729,0.13469189751294144,0.13637453658282214
2019-08-05,0.13410782320258918,0.13462095833215482,0.1367570941339873
2019-08-06,0.1338930488515211,0.13444675597676747,0.13691278880398033
2019-08-07,0.13393309790548774,0.13446792265188431,0.13717272577818923
2019-08-08,0.13433407020332916,0.1351255205895739,0.13810862064140483
2019-08-09,0.13443870471510783,0.13546893505118698,0.13792669812716002
2019-08-13,0.13504247661332144,0.13643130074230822,0.13886198900941493
2019-08-14,0.13490301011258757,0.13605485575350462,0.13915193195346534
2019-08-16,0.13483802128377356,0.13614277764621002,0.1391603529248299
2019-08-19,0.13456598956053695,0.13587207639099397,0.13887581901059506
2019-08-20,0.13445129687075597,0.1357601498610062,0.13852470093212846
2019-08-21,0.13453792881312887,0.1359105726631496,0.13878487783811358
2019-08-22,0.13454818435147883,0.13592566665493863,0.139716690963854
2019-08-23,0.13480650762452326,0.13606009276199216,0.13986011470413415
2019-08-26,0.13526327794719037,0.13686185943899426,0.1414572131214179
2019-08-27,0.13516960867698607,0.1367977115141149,0.14148196463491924
2019-08-28,0.13524089538380965,0.13691976877387532,0.1414357992879898
2019-08-29,0.13521853501961298,0.13692418185647492,0.14152926618057576
2019-08-30,0.13521500096564776,0.1369743198801689,0.1416363256755544
2019-09-03,0.13586531721471043,0.13834962952872804,0.1428826723468582
2019-09-04,0.13594973490806278,0.1387528682127252,0.1427693626636509
2019-09-05,0.13595269726382156,0.13875473009179898,0.14275798001623735
2019-09-06,0.13590566174976595,0.1387454218632216,0.1430540215433306
2019-09-09,0.13596544804592597,0.13882457454855338,0.14314023193103642
2019-09-11,0.13560883120953285,0.13861301667017722,0.14268243413029028
2019-09-12,0.13562496144827738,0.13866629696197322,0.14269476478895776
2019-09-13,0.13545472725093302,0.13849830129111002,0.14290939393164417
2019-09-16,0.13536147663616488,0.13844552456046116,0.14304675080135373
2019-09-17,0.13551389501668795,0.1387728859932253,0.14401705270228427
2019-09-18,0.13476355547357688,0.1379119800614485,0.14380442116654404
2019-09-19,0.1347264284843442,0.13801358325461094,0.1442399529614097
2019-09-20,0.13899056536467777,0.1471740886449424,0.15377648113061285
2019-09-23,0.13958706275764585,0.1484944951444623,0.15639107471886077
2019-09-24,0.13908820087607748,0.14810735215408852,0.15633088592918473
2019-09-25,0.13840996719632245,0.1475758144819713,0.15630943985674345
2019-09-26,0.13797733383630176,0.14704500224874312,0.15615829153738228
2019-09-27,0.13798762052334662,0.14730729860418892,0.15607967119120056
2019-09-30,0.137499632325626,0.1469776336359038,0.15559538641122725
2019-10-01,0.13775758174272743,0.1469650992998971,0.15545671369415898
2019-10-03,0.13764505614129202,0.14688789840266167,0.15526405860256698
2019-10-04,0.1380788651614568,0.14737035457303815,0.15570508246457923
2019-10-07,0.1382357433734048,0.14752542659473794,0.15555182767709383
2019-10-09,0.13842944936107485,0.14812373992526184,0.15563774805475578
2019-10-10,0.13845145089244407,0.14812492475901606,0.15553999960853018
2019-10-11,0.13855030552864236,0.1482283083407943,0.15565622915046212
2019-10-14,0.13886615955564324,0.14838505124429668,0.1555253929272503
2019-10-15,0.13795350874356319,0.147570480376406,0.1556410154010059
2019-10-16,0.13787142515935186,0.14732448090247036,0.1555144113610967
2019-10-17,0.13627978115762862,0.1460956799936761,0.1552418264624964
2019-10-18,0.13635715534349588,0.14588621058342166,0.15345735302837718
2019-10-22,0.1357517029720832,0.1454303974719631,0.1511795510305702
2019-10-23,0.1354824281384092,0.1450271833438546,0.15116022156942557
2019-10-24,0.1354159518610797,0.1447214446812486,0.15109408128083263
2019-10-25,0.13530835359940652,0.14454196069421815,0.15034911016973
2019-10-27,0.133767330280745,0.1435063170481333,0.14871838887713917
2019-10-29,0.13292557768573962,0.14301183104618959,0.14794969249636739
2019-10-30,0.13304054884404304,0.1430407054378358,0.14797661470349543
2019-10-31,0.13240810293564484,0.14242515476745363,0.14785721752123326
2019-11-01,0.13190860974343274,0.14208462512739248,0.14728616016185028
2019-11-04,0.1319860120070802,0.14222442453832249,0.1465744656210651
2019-11-05,0.13202358545130372,0.14222867744767828,0.14646289343101287
2019-11-06,0.13185933035856942,0.1418639018561002,0.14614073891507923
2019-11-07,0.13150948080809904,0.1415242303899763,0.14600688347176785
2019-11-08,0.13248008584287144,0.1424741426515293,0.1459309680759924
2019-11-11,0.1324595006211882,0.14248683814333818,0.1455813862151049
2019-11-13,0.1317464642648704,0.142098595480384,0.14416198002138217
2019-11-14,0.13179844522743167,0.1421168340635334,0.14406156896266076
2019-11-15,0.1314707158678226,0.14171805244509025,0.14295438317441655
2019-11-18,0.13153796339891813,0.14169756964338504,0.1429574610596174
2019-11-19,0.13140243170381927,0.14131642693455068,0.14210796802229658
2019-11-20,0.13132449272441282,0.14120005166590774,0.14213792822382895
2019-11-21,0.1312856349373626,0.1410992126674523,0.14217213954088917
2019-11-22,0.13125196955124208,0.14104437947387213,0.1421359229526447
2019-11-25,0.1315767657413344,0.1414197417896318,0.1427059895880581
2019-11-26,0.1323119336994015,0.1414555129625212,0.14237658739793568
2019-11-27,0.1323133422669563,0.14143974154636546,0.1421679350261361
2019-11-28,0.1324323061977334,0.14152232126372186,0.14220857432946926
2019-11-29,0.13260626524812952,0.14169586351868815,0.14241980169241455
2019-12-02,0.13250659785832078,0.14159427161082244,0.1423126224693647
2019-12-03,0.13266947676968446,0.14156304447343906,0.14222169699940462
2019-12-04,0.1325627159491196,0.1413320380664353,0.14188076262009391
2019-12-05,0.13251185252655157,0.1411356368936766,0.14178542245300352
2019-12-06,0.13244611123296307,0.14091903761883467,0.14185061753500505
2019-12-09,0.1320811652517127,0.13980867910945277,0.1415558895272258
2019-12-10,0.13236671310860545,0.13992742033195021,0.14165687779151784
2019-12-11,0.13241090585758186,0.13996779009486124,0.14166911810208174
2019-12-12,0.132419490678089,0.13993061911977295,0.14126605274857582
2019-12-13,0.1325029871695711,0.13995712489657078,0.1415583176816228
2019-12-16,0.13238479955015747,0.13995657078396703,0.14159361417523506
2019-12-17,0.1324818101366267,0.1401082039611044,0.14185346808887975
2019-12-18,0.1319423456005837,0.1398878781355091,0.14165974608748627
2019-12-19,0.13159278621816978,0.13947685999595658,0.14060183673945112
2019-12-20,0.13156817157297507,0.13946957834257181,0.14036620142502196
2019-12-23,0.13032186267656704,0.1383440918643166,0.13896156879119445
2019-12-24,0.13001265874810725,0.13812535248389327,0.13894125243255198
2019-12-26,0.12849576920153027,0.13669351267567162,0.13807637109005275
2019-12-27,0.1289498983301405,0.13706312650345387,0.13831742962741678
2019-12-30,0.12895298922619514,0.13704644009077968,0.1383156791202959
2019-12-31,0.12913556324646555,0.13742169631175297,0.13834122218744563
2020-01-01,0.12910758491491098,0.13747142978053783,0.13833585855617714
2020-01-02,0.1293956306508805,0.137706126823391,0.13846430003273041
2020-01-03,0.12948265549269886,0.13778848871604563,0.13854191523262135
2020-01-06,0.12943590998158022,0.1374832475693709,0.138687335717037
2020-01-07,0.1292413721740201,0.13735418530138516,0.1384728571186993
2020-01-08,0.12916179573851952,0.13730708743769482,0.13838277332783452
2020-01-09,0.12956148174330995,0.13763060829549473,0.13917116367479282
2020-01-10,0.12898495773156746,0.137243227226544,0.13902786583241208
2020-01-13,0.12922940491212348,0.13736259907281367,0.13913305299983753
2020-01-14,0.12942897571136097,0.13760964933865213,0.13914804150040405
2020-01-15,0.1291653340111771,0.13755577038363803,0.13898655703184148
2020-01-16,0.128727378722935,0.13726809337528043,0.13848868033495823
2020-01-17,0.1289903196551062,0.13733931184074996,0.1384161665801213
2020-01-20,0.12896180102359925,0.13731070533831574,0.1388013495475985
2020-01-21,0.12915889662645377,0.1374913444172778,0.13887275114536385
2020-01-22,0.12928124793767629,0.13754402596256976,0.13891822033802603
2020-01-23,0.1295754490767079,0.13773125129892244,0.13898430497661102
2020-01-24,0.12938320569282327,0.13749196518426818,0.13904424610009875
2020-01-27,0.1296784508686339,0.13783332311699445,0.13936401614596025
2020-01-28,0.12965275187072223,0.13763559383011723,0.13883166261521646
2020-01-29,0.12959145825251409,0.13753594393157864,0.1389473496344564
2020-01-30,0.1296423963831561,0.13759988862977166,0.13918538801429017
2020-01-31,0.13008190950281584,0.1375732880017179,0.13933935097602546
2020-02-03,0.13010171153215946,0.13754821749033852,0.14093260306349542
2020-02-04,0.1308319706416483,0.13788954770889025,0.14272739546731447
2020-02-05,0.13068973100767967,0.13773736465940212,0.14272147573460764
2020-02-06,0.1306800300891703,0.13771431110361534,0.1427608071128588
2020-02-07,0.13071254815579578,0.13860636900051546,0.14264415652184892
2020-02-10,0.1308327299535631,0.13860186480902595,0.14230265710041712
2020-02-11,0.13091411506101525,0.1388034054417109,0.14241492106153264
2020-02-12,0.1316794841941649,0.1400239734792612,0.14259333567800195
2020-02-13,0.13154038239707697,0.14006480812536853,0.141683661434587
2020-02-14,0.1314725425676062,0.1398638126456181,0.14169140817469136
2020-02-17,0.13144528079862633,0.13978164127812462,0.14181458153470242
2020-02-18,0.13169794531349646,0.14010872408385952,0.14188847805090318
2020-02-19,0.13230681197258254,0.1411717844471779,0.14184234892238626
2020-02-20,0.13234855784608215,0.14125856437724468,0.14190193945058238
2020-02-24,0.1326680752248631,0.14098631555939528,0.14299793926722926
2020-02-25,0.13269632125502295,0.14085839394824837,0.14292896726380291
2020-02-26,0.13341396041113548,0.14163863320485892,0.14320271994381648
2020-02-27,0.13307393525703784,0.14106249841952156,0.14302770195801587
2020-02-28,0.1361180706389221,0.14328914148409955,0.14783286883019223
2020-03-02,0.13592163664077983,0.14277095986492902,0.14775367034567166
2020-03-03,0.13633727252267702,0.14302177671168587,0.14847599603621472
2020-03-04,0.13624415190577824,0.14330182087616614,0.14806126152966617
2020-03-05,0.1362844544628151,0.1434293143412748,0.14798809377542294
2020-03-06,0.13659169467823037,0.14375546335540443,0.15008867013457175
2020-03-09,0.13930717217192062,0.1496051659142359,0.1576887944311564
2020-03-11,0.1392982108425228,0.14959716944909648,0.15763929249379816
2020-03-12,0.14902824842788437,0.16793558639902084,0.17810760237989465
2020-03-13,0.1505168238154583,0.16927112064216726,0.18221302154442806
2020-03-16,0.15530860347497663,0.17779134902535176,0.19724650673791305
2020-03-17,0.1553888405944155,0.17814181024751985,0.19838680947172538
2020-03-18,0.15987876450491723,0.1871991767305627,0.20570954022999596
2020-03-19,0.16042488929037924,0.18861482199169213,0.20701656212443437
2020-03-20,0.16369942162958465,0.19900879330436366,0.21536609705299825
2020-03-23,0.1800752505317357,0.2320827122973643,0.2506740854353231
2020-03-24,0.1792125393355168,0.23132379200924477,0.25171797606636825
2020-03-25,0.1830356966387371,0.23908167505665004,0.26059209670210665
2020-03-26,0.18662616558182074,0.2475371177100454,0.2636413846692882
2020-03-27,0.18644840813324157,0.24742268291918923,0.26352819764188945
2020-03-30,0.18781846670346541,0.24940530810652978,0.26695116910511474
2020-03-31,0.18931298052579543,0.2526312613406697,0.26974597896664715
2020-04-01,0.19185690926451335,0.25672553443387724,0.2725489558877738
2020-04-03,0.19188160007966568,0.256790157008266,0.2732058902881783
2020-04-07,0.19854479206717326,0.267556069215119,0.28718024036750384
2020-04-08,0.19842876221265657,0.2674008882430181,0.2869470242985737
2020-04-09,0.20046333926120796,0.2682126215966888,0.290054293240658
2020-04-13,0.20045379612242836,0.26822293912995504,0.29007387443701105
2020-04-15,0.20031468863536359,0.26821036634435047,0.2899990203920907
2020-04-16,0.19992579125190857,0.2679380623891107,0.29008496943560586
2020-04-17,0.199797467624464,0.2683751763807501,0.29172730182209144
2020-04-20,0.19969058612532722,0.2682970236396063,0.29170954275264577
2020-04-21,0.20000665536530157,0.26875983350809196,0.2931257409968285
2020-04-22,0.20003409463136979,0.2689013619574958,0.29405438998561717
2020-04-23,0.20005724351797333,0.2690308269413938,0.294340777337554
2020-04-24,0.20009006378663682,0.2693129253813655,0.2947202464757638
2020-04-27,0.20010052196650607,0.26937243150577656,0.2950827784596416
2020-04-28,0.20017927431384744,0.2694475331245908,0.29526261000859094
2020-04-29,0.20024444194215826,0.2693904458995974,0.295840879637595
2020-04-30,0.2006734526051679,0.27010633882536206,0.2975136139165043
2020-05-04,0.2016076446555089,0.2727613844422706,0.3029009524093915
2020-05-05,0.20151752163334816,0.27281562560736045,0.3027581576703297
2020-05-06,0.20151525903418727,0.27276768225656295,0.30285790672053475
2020-05-07,0.20162092519430422,0.2730148265862245,0.3026276734672
2020-05-08,0.20157306575009196,0.27303357539759043,0.30262796961414307
2020-05-11,0.20153721632274332,0.2730413672575002,0.30244758815609124
2020-05-12,0.20159425865785158,0.27305235847768683,0.30247194175339276
2020-05-13,0.2017842301840526,0.2732595820125637,0.3032056990979204
2020-05-14,0.2020874421150623,0.2736630729710561,0.30423150267107507
2020-05-15,0.20196865836036912,0.27356033161522486,0.30409917221452526
2020-05-18,0.2029645357545854,0.2751046727138174,0.3058464938150557
2020-05-19,0.20329211353019422,0.27521909348177115,0.30572402661902914
2020-05-20,0.2036780809681341,0.27586786042476946,0.30647600283294996
2020-05-21,0.20376453212188397,0.2761125138210361,0.30651478791500836
2020-05-22,0.20282691919395934,0.27566221472017544,0.3063925251953265
2020-05-26,0.2022539639669836,0.27547321253140383,0.3063059816139593
2020-05-27,0.2020276212813332,0.2757685868582613,0.3079632005920777
2020-05-28,0.20222261151694884,0.2759259865382772,0.3084241522715324
2020-05-29,0.2018505644557812,0.27571777603114755,0.30827582499562795
2020-06-01,0.19956281528731154,0.27553818977844535,0.3071077121346161
2020-06-02,0.19963251589146253,0.2758653146991837,0.30737924268143035
2020-06-03,0.19991665142711443,0.27660738253542777,0.30748902643645215
2020-06-04,0.19989444889731378,0.2765335700888565,0.3074334951892386
2020-06-05,0.19874708209925607,0.2761493847978519,0.30721398950838924
2020-06-08,0.1985528052255282,0.27602983568259865,0.3071422653653351
2020-06-09,0.19864420202914387,0.2762463313095221,0.30735407854933466
2020-06-10,0.19865120049907992,0.2762588583459718,0.3073988693110307
2020-06-11,0.19902452364239925,0.2768212450495145,0.3080006336173789
2020-06-12,0.19903702002417228,0.27681317155839064,0.3080939549899414
2020-06-15,0.19834925687330057,0.2764772361762281,0.3081381433381902
2020-06-16,0.19834352115354265,0.2765095753821617,0.3082894182129753
2020-06-17,0.1978793137389628,0.2762434756201434,0.30797113704591306
2020-06-18,0.19806300306516478,0.27643636592560755,0.3087319247156163
2020-06-19,0.19863703673012761,0.2776074932414088,0.3090880472821338
2020-06-22,0.19884509183020904,0.2778254670156037,0.30913990381315165
2020-06-23,0.20045962701007436,0.28063841229480246,0.3095134206020136
2020-06-24,0.20078771302903278,0.2808697238130099,0.3098999381566514
2020-06-25,0.20079610401011044,0.28095349086917426,0.3098172736422545
2020-06-26,0.20051575333376445,0.28086768723597094,0.309710346529888
2020-06-29,0.20052449957321306,0.28094452224943045,0.30977292680385643
2020-06-30,0.20077659420768754,0.2813961512995579,0.309773554689238
2020-07-01,0.20038315492685008,0.28115638714987506,0.3097905782789132
2020-07-02,0.20026064143615194,0.2810222850790406,0.30989474729910343
2020-07-03,0.20042545575430887,0.2813263653707354,0.30993776584892996
2020-07-06,0.2007371495624322,0.2817052386149905,0.3101822864929685
2020-07-07,0.20063940115432646,0.28168794178889267,0.31016947311072973
2020-07-08,0.2005308927661687,0.2816310925373401,0.3102863519860137
2020-07-09,0.20043236436951092,0.28157385976773713,0.3104263415728887
2020-07-10,0.2003668657410226,0.2815468621123684,0.3103804165700422
2020-07-13,0.20031237412362823,0.28152239341339486,0.31037386900852193
2020-07-14,0.2004685571822387,0.281626559324641,0.310887996005075
2020-07-15,0.2004783754792655,0.2816347223936129,0.31087814774846373
2020-07-16,0.1994962649152675,0.2810149568806376,0.3108992102135965
2020-07-17,0.19787985512636766,0.28025478391842584,0.3105399988549347
2020-07-20,0.19735103822921485,0.28007486183317737,0.3107379179321453
2020-07-21,0.197099939561019,0.27986818757621795,0.3109569715319139
2020-07-22,0.19670434985628654,0.27982422433491766,0.31088403854489044
2020-07-23,0.1966621038008188,0.2798189096434615,0.31096047999911997
2020-07-24,0.19663303136655214,0.2799015999214915,0.3109518425004837
2020-07-27,0.19675539078764767,0.2801749552703695,0.3109369478905252
2020-07-28,0.19692761317258692,0.2804013866554203,0.31129888636697617
2020-07-29,0.19636367507050642,0.2800978272675061,0.3113226907948251
2020-07-30,0.1962380788738919,0.28010283460382207,0.3110730476791922
2020-07-31,0.19611488503286506,0.27994356042030943,0.3110166737330214
2020-08-03,0.19640857702651612,0.2801167413728127,0.31145210155323233
2020-08-04,0.19658918399543038,0.2802500464805526,0.311963729286403
2020-08-05,0.19656068276431232,0.28025037468318537,0.31195860984262835
2020-08-06,0.19658584578845645,0.2803309817165238,0.3120691421146104
2020-08-07,0.19595411932757142,0.2800532419150261,0.3119515779166588
2020-08-10,0.19671351270547746,0.2802576556020995,0.31184263830294157
2020-08-11,0.19674701664061897,0.2804172264097504,0.3118619957338049
2020-08-12,0.1966500756035555,0.28042116012390816,0.3116059588436544
2020-08-13,0.19658158477994933,0.28026495231325455,0.3116049977650982
2020-08-14,0.19691105260512357,0.280541756219297,0.31154961506508044
2020-08-17,0.1968101321832619,0.28050086079727066,0.3115120081080974
2020-08-18,0.1969178452727681,0.2808033486293892,0.3116168392375374
2020-08-19,0.1967283819279813,0.2806447867957153,0.31121153242767463
2020-08-20,0.19680230899003442,0.28055075136107505,0.3112620415598062
2020-08-21,0.19619166341457567,0.2798453299031363,0.31084300203254156
2020-08-24,0.19618707864408697,0.2799043619159136,0.31081158247255286
2020-08-25,0.19613623160908497,0.27982192994616395,0.31080880163873614
2020-08-26,0.19616808141044637,0.2798316649989826,0.3108745974648225
2020-08-27,0.19617804987479529,0.27982803901937875,0.3108526484045593
2020-08-28,0.19616304211861135,0.27975033574428904,0.310796048236704
2020-08-31,0.1978215713967491,0.28044053158420157,0.31118373525567106
2020-09-01,0.1981383772790245,0.28059013145763567,0.3111619133676063
2020-09-02,0.19816616857641867,0.28038299239556763,0.31051396547292603
2020-09-03,0.19816880194263212,0.28037375504412315,0.31049046010892684
2020-09-04,0.1987503475530953,0.28059379845346105,0.3109120206727925
2020-09-07,0.19879147186442928,0.2805769376822675,0.31078006443757195
2020-09-08,0.19923284962257026,0.28082921599122196,0.3107326450938304
2020-09-09,0.1986329375683375,0.27999777265875364,0.31005805596950187
2020-09-10,0.198446025459758,0.2798876909210277,0.31038719701211426
2020-09-11,0.1984502871250057,0.2799257232444205,0.31038853466294936
2020-09-14,0.19844371132703387,0.2799397967883979,0.31027719761001776
2020-09-15,0.1986306524715548,0.28065753609327887,0.3103138173888674
2020-09-16,0.19876643235971642,0.2807169339554203,0.3103777584933512
2020-09-17,0.19914670784845934,0.2814770836810589,0.3104380978295575
2020-09-18,0.1991647746171675,0.2816059680547552,0.3103345009184453
2020-09-21,0.20217378671228797,0.28333639137387634,0.31107124330608815
2020-09-22,0.20220614713585858,0.2832685136254543,0.31072214308281343
2020-09-23,0.20252943752062705,0.2835292250537658,0.31072504140660295
2020-09-24,0.20459709748494506,0.2842596811691384,0.31187175288155466
2020-09-25,0.2030409329136033,0.28011568873028486,0.30813774596068216
2020-09-28,0.20382773931662415,0.28025387835346255,0.30719720267636774
2020-09-29,0.20393694178981536,0.2802955457030961,0.30719568131561475
2020-09-30,0.2039104604354629,0.2802919187909053,0.30693267622118253
2020-10-01,0.20412381429732854,0.2804868930783474,0.3070876473429115
2020-10-05,0.20407202855873185,0.28036906666451056,0.3071323505523512
2020-10-06,0.20425484685435377,0.28045619636104574,0.3074145458191731
2020-10-07,0.2039758774211156,0.28037010439595467,0.3073064064405701
2020-10-08,0.20423930466981308,0.28071223379074073,0.30737466744783465
2020-10-09,0.2039066095831583,0.2804269246990317,0.3071758016651708
2020-10-12,0.20379481370394753,0.2803591047941597,0.3071398933027436
2020-10-13,0.20313451804293833,0.27984812709686685,0.30670199092544115
2020-10-14,0.20314337426329634,0.2799098881120087,0.30662418824104487
2020-10-15,0.2041781069150663,0.28073877972165184,0.30756182972610463
2020-10-16,0.20403639936104775,0.2807803825861834,0.30762171252623943
2020-10-19,0.20401275011384076,0.28075159602596733,0.30766772336519393
2020-10-20,0.20404987938628738,0.2807675960829533,0.30765957724035614
2020-10-21,0.204117804202866,0.2807645257593358,0.3075005699509371
2020-10-22,0.2036889162402506,0.28049194013069817,0.30746011389128414
2020-10-23,0.20375817216808853,0.28049362663058636,0.30739990727908495
2020-10-26,0.20395247588082074,0.28053359716722054,0.3077135918127403
2020-10-27,0.20411812458302944,0.2809204407801164,0.30787152094495046
2020-10-28,0.2040099650532069,0.2808738740890799,0.3081777475377186
2020-10-29,0.2047493161246699,0.28126616910760427,0.30822245336197224
2020-10-30,0.20479184340548046,0.2813779867906347,0.3077436140743431
2020-11-02,0.2048084693156036,0.2814969016218009,0.3077148852768208
2020-11-03,0.20495621110062306,0.2815063959149739,0.3079467933414026
2020-11-04,0.2050393352580237,0.28157159555990435,0.30804604637819555
2020-11-05,0.20559391614854114,0.28189357570806606,0.3085216609413553
2020-11-06,0.20559829340648517,0.28189038482550777,0.3087297124968222
2020-11-09,0.2058814474289239,0.28229721298277405,0.3091109998524855
2020-11-10,0.20618802218169113,0.2824494594339774,0.30937744133940565
2020-11-11,0.20562935609425448,0.28191568393813743,0.30937277431794663
