Date,Adaptive Barbell Strategy,Fixed India 10 Portfolio,Nifty 50
2019-01-30,-0.13858308937383335,-0.1392086053103142,-0.14554670528602465
2019-01-31,-0.13858308937383335,-0.1392086053103142,-0.14554670528602465
2019-02-01,-0.13858308937383335,-0.1392086053103142,-0.14554670528602465
2019-02-04,-0.13858308937383335,-0.1392086053103142,-0.14554670528602465
2019-02-05,-0.13858308937383335,-0.1392086053103142,-0.14554670528602465
2019-02-06,-0.13858308937383335,-0.1392086053103142,-0.14554670528602465
2019-02-07,-0.13858308937383335,-0.1392086053103142,-0.14554670528602465
2019-02-08,-0.13858308937383335,-0.1392086053103142,-0.14554670528602465
2019-02-11,-0.13858308937383335,-0.1392086053103142,-0.14554670528602465
2019-02-12,-0.13858308937383335,-0.1392086053103142,-0.14554670528602465
2019-02-14,-0.13858308937383335,-0.1392086053103142,-0.14554670528602465
2019-02-15,-0.13858308937383335,-0.1392086053103142,-0.14554670528602465
2019-02-18,-0.13858308937383335,-0.1392086053103142,-0.14554670528602465
2019-02-19,-0.13858308937383335,-0.1392086053103142,-0.14554670528602465
2019-02-20,-0.13858308937383335,-0.1392086053103142,-0.14554670528602465
2019-02-21,-0.13858308937383335,-0.1392086053103142,-0.14554670528602465
2019-02-22,-0.13858308937383335,-0.1392086053103142,-0.14554670528602465
2019-02-25,-0.13858308937383335,-0.1392086053103142,-0.14554670528602465
2019-02-26,-0.13858308937383335,-0.1392086053103142,-0.14554670528602465
2019-02-27,-0.13858308937383335,-0.1392086053103142,-0.14554670528602465
2019-02-28,-0.13858308937383335,-0.1392086053103142,-0.14554670528602465
2019-03-01,-0.13858308937383335,-0.1392086053103142,-0.14554670528602465
2019-03-05,-0.13858308937383335,-0.1392086053103142,-0.14554670528602465
2019-03-06,-0.13858308937383335,-0.1392086053103142,-0.14554670528602465
2019-03-07,-0.13858308937383335,-0.1392086053103142,-0.14554670528602465
2019-03-08,-0.13858308937383335,-0.1392086053103142,-0.14554670528602465
2019-03-11,-0.13858308937383335,-0.1392086053103142,-0.14554670528602465
2019-03-12,-0.13858308937383335,-0.1392086053103142,-0.14554670528602465
2019-03-13,-0.13858308937383335,-0.1392086053103142,-0.14554670528602465
2019-03-14,-0.13858308937383335,-0.1392086053103142,-0.14554670528602465
2019-03-15,-0.13858308937383335,-0.1392086053103142,-0.14554670528602465
2019-03-18,-0.13858308937383335,-0.1392086053103142,-0.14554670528602465
2019-03-19,-0.13858308937383335,-0.1392086053103142,-0.14554670528602465
2019-03-20,-0.13858308937383335,-0.1392086053103142,-0.14554670528602465
2019-03-22,-0.13858308937383335,-0.1392086053103142,-0.14554670528602465
2019-03-25,-0.13858308937383335,-0.1392086053103142,-0.14554670528602465
2019-03-26,-0.13858308937383335,-0.1392086053103142,-0.14554670528602465
2019-03-27,-0.13858308937383335,-0.1392086053103142,-0.14554670528602465
2019-03-28,-0.13858308937383335,-0.1392086053103142,-0.14554670528602465
2019-04-01,-0.13858308937383335,-0.1392086053103142,-0.14554670528602465
2019-04-02,-0.13858308937383335,-0.1392086053103142,-0.14554670528602465
2019-04-03,-0.13858308937383335,-0.1392086053103142,-0.14554670528602465
2019-04-04,-0.13858308937383335,-0.1392086053103142,-0.14554670528602465
2019-04-05,-0.13858308937383335,-0.1392086053103142,-0.14554670528602465
2019-04-08,-0.13858308937383335,-0.1392086053103142,-0.14554670528602465
2019-04-09,-0.13858308937383335,-0.1392086053103142,-0.14554670528602465
2019-04-10,-0.13858308937383335,-0.1392086053103142,-0.14554670528602465
2019-04-11,-0.13858308937383335,-0.1392086053103142,-0.14554670528602465
2019-04-12,-0.13858308937383335,-0.1392086053103142,-0.14554670528602465
2019-04-15,-0.13858308937383335,-0.1392086053103142,-0.14554670528602465
2019-04-16,-0.13858308937383335,-0.1392086053103142,-0.14554670528602465
2019-04-18,-0.13858308937383335,-0.1392086053103142,-0.14554670528602465
2019-04-22,-0.13858308937383335,-0.1392086053103142,-0.14554670528602465
2019-04-23,-0.13858308937383335,-0.1392086053103142,-0.14554670528602465
2019-04-24,-0.13858308937383335,-0.1392086053103142,-0.14554670528602465
2019-04-25,-0.13858308937383335,-0.1392086053103142,-0.14554670528602465
2019-04-26,-0.13858308937383335,-0.1392086053103142,-0.14554670528602465
2019-04-30,-0.13858308937383335,-0.1392086053103142,-0.14554670528602465
2019-05-02,-0.13858308937383335,-0.1392086053103142,-0.14554670528602465
2019-05-03,-0.13858308937383335,-0.1392086053103142,-0.14554670528602465
2019-05-06,-0.13858308937383335,-0.1392086053103142,-0.14554670528602465
2019-05-07,-0.13858308937383335,-0.1392086053103142,-0.14554670528602465
2019-05-08,-0.13858308937383335,-0.1392086053103142,-0.14554670528602465
2019-05-09,-0.13858308937383335,-0.1392086053103142,-0.14554670528602465
2019-05-10,-0.13858308937383335,-0.1392086053103142,-0.14554670528602465
2019-05-13,-0.13858308937383335,-0.1392086053103142,-0.14554670528602465
2019-05-14,-0.13858308937383335,-0.1392086053103142,-0.14554670528602465
2019-05-15,-0.13858308937383335,-0.1392086053103142,-0.14554670528602465
2019-05-16,-0.13858308937383335,-0.1392086053103142,-0.14554670528602465
2019-05-17,-0.13858308937383335,-0.1392086053103142,-0.14554670528602465
2019-05-20,-0.13858308937383335,-0.1392086053103142,-0.14554670528602465
2019-05-21,-0.13858308937383335,-0.1392086053103142,-0.14554670528602465
2019-05-22,-0.13858308937383335,-0.1392086053103142,-0.14554670528602465
2019-05-23,-0.13858308937383335,-0.1392086053103142,-0.14554670528602465
2019-05-24,-0.13858308937383335,-0.1392086053103142,-0.14554670528602465
2019-05-27,-0.13858308937383335,-0.1392086053103142,-0.14554670528602465
2019-05-28,-0.13858308937383335,-0.1392086053103142,-0.14554670528602465
2019-05-29,-0.13858308937383335,-0.1392086053103142,-0.14554670528602465
2019-05-30,-0.13858308937383335,-0.1392086053103142,-0.14554670528602465
2019-05-31,-0.13858308937383335,-0.1392086053103142,-0.14554670528602465
2019-06-03,-0.13858308937383335,-0.1392086053103142,-0.14554670528602465
2019-06-04,-0.13858308937383335,-0.1392086053103142,-0.14554670528602465
2019-06-06,-0.13858308937383335,-0.1392086053103142,-0.14554670528602465
2019-06-07,-0.13858308937383335,-0.1392086053103142,-0.14554670528602465
2019-06-10,-0.13858308937383335,-0.1392086053103142,-0.14554670528602465
2019-06-11,-0.13858308937383335,-0.1392086053103142,-0.14554670528602465
2019-06-12,-0.13858308937383335,-0.1392086053103142,-0.14554670528602465
2019-06-13,-0.13858308937383335,-0.1392086053103142,-0.14554670528602465
2019-06-14,-0.13858308937383335,-0.1392086053103142,-0.14554670528602465
2019-06-17,-0.13858308937383335,-0.1392086053103142,-0.14554670528602465
2019-06-18,-0.13858308937383335,-0.1392086053103142,-0.14554670528602465
2019-06-19,-0.13858308937383335,-0.1392086053103142,-0.14554670528602465
2019-06-20,-0.13858308937383335,-0.1392086053103142,-0.14554670528602465
2019-06-21,-0.13858308937383335,-0.1392086053103142,-0.14554670528602465
2019-06-24,-0.13858308937383335,-0.1392086053103142,-0.14554670528602465
2019-06-25,-0.13858308937383335,-0.1392086053103142,-0.14554670528602465
2019-06-26,-0.13858308937383335,-0.1392086053103142,-0.14554670528602465
2019-06-27,-0.13858308937383335,-0.1392086053103142,-0.14554670528602465
2019-06-28,-0.13858308937383335,-0.1392086053103142,-0.14554670528602465
2019-07-01,-0.13858308937383335,-0.1392086053103142,-0.14554670528602465
2019-07-02,-0.13858308937383335,-0.1392086053103142,-0.14554670528602465
2019-07-03,-0.13858308937383335,-0.1392086053103142,-0.14554670528602465
2019-07-04,-0.13858308937383335,-0.1392086053103142,-0.14554670528602465
2019-07-05,-0.13858308937383335,-0.1392086053103142,-0.14554670528602465
2019-07-08,-0.13858308937383335,-0.1392086053103142,-0.14554670528602465
2019-07-09,-0.13858308937383335,-0.1392086053103142,-0.14554670528602465
2019-07-10,-0.13858308937383335,-0.1392086053103142,-0.14554670528602465
2019-07-11,-0.13858308937383335,-0.1392086053103142,-0.14554670528602465
2019-07-12,-0.13858308937383335,-0.1392086053103142,-0.14554670528602465
2019-07-15,-0.13858308937383335,-0.1392086053103142,-0.14554670528602465
2019-07-16,-0.13858308937383335,-0.1392086053103142,-0.14554670528602465
2019-07-17,-0.13858308937383335,-0.1392086053103142,-0.14554670528602465
2019-07-18,-0.13858308937383335,-0.1392086053103142,-0.14554670528602465
2019-07-19,-0.13858308937383335,-0.1392086053103142,-0.14554670528602465
2019-07-22,-0.13858308937383335,-0.1392086053103142,-0.14554670528602465
2019-07-23,-0.13858308937383335,-0.1392086053103142,-0.14554670528602465
2019-07-24,-0.13858308937383335,-0.1392086053103142,-0.14554670528602465
2019-07-25,-0.13858308937383335,-0.1392086053103142,-0.14554670528602465
2019-07-26,-0.13858308937383335,-0.1392086053103142,-0.14554670528602465
2019-07-29,-0.13858308937383335,-0.1392086053103142,-0.14554670528602465
2019-07-30,-0.13858308937383335,-0.1392086053103142,-0.14554670528602465
2019-07-31,-0.13858308937383335,-0.1392086053103142,-0.14554670528602465
2019-08-01,-0.13858308937383335,-0.1392086053103142,-0.14554670528602465
2019-08-02,-0.13858308937383335,-0.1392086053103142,-0.14554670528602465
2019-08-05,-0.13858308937383335,-0.1392086053103142,-0.14554670528602465
2019-08-06,-0.13858308937383335,-0.1392086053103142,-0.14554670528602465
2019-08-07,-0.13858308937383335,-0.1392086053103142,-0.14554670528602465
2019-08-08,-0.13858308937383335,-0.1392086053103142,-0.14554670528602465
2019-08-09,-0.13858308937383335,-0.1392086053103142,-0.14554670528602465
2019-08-13,-0.13858308937383335,-0.1392086053103142,-0.14554670528602465
2019-08-14,-0.13858308937383335,-0.1392086053103142,-0.14554670528602465
2019-08-16,-0.13858308937383335,-0.1392086053103142,-0.14554670528602465
2019-08-19,-0.13858308937383335,-0.1392086053103142,-0.14554670528602465
2019-08-20,-0.13858308937383335,-0.1392086053103142,-0.14554670528602465
2019-08-21,-0.13858308937383335,-0.1392086053103142,-0.14554670528602465
2019-08-22,-0.13858308937383335,-0.1392086053103142,-0.14554670528602465
2019-08-23,-0.13858308937383335,-0.1392086053103142,-0.14554670528602465
2019-08-26,-0.13858308937383335,-0.1392086053103142,-0.14554670528602465
2019-08-27,-0.13858308937383335,-0.1392086053103142,-0.14554670528602465
2019-08-28,-0.13858308937383335,-0.1392086053103142,-0.14554670528602465
2019-08-29,-0.13858308937383335,-0.1392086053103142,-0.14554670528602465
2019-08-30,-0.13858308937383335,-0.1392086053103142,-0.14554670528602465
2019-09-03,-0.13858308937383335,-0.1392086053103142,-0.14554670528602465
2019-09-04,-0.13858308937383335,-0.1392086053103142,-0.14554670528602465
2019-09-05,-0.13858308937383335,-0.1392086053103142,-0.14554670528602465
2019-09-06,-0.13858308937383335,-0.1392086053103142,-0.14554670528602465
2019-09-09,-0.13858308937383335,-0.1392086053103142,-0.14554670528602465
2019-09-11,-0.13858308937383335,-0.1392086053103142,-0.14554670528602465
2019-09-12,-0.13858308937383335,-0.1392086053103142,-0.14214116910862284
2019-09-13,-0.13858308937383335,-0.1392086053103142,-0.14130388253927484
2019-09-16,-0.13858308937383335,-0.1392086053103142,-0.14130388253927484
2019-09-17,-0.12593189248868297,-0.12510654356748763,-0.13453155654247428
2019-09-18,-0.12344339344146504,-0.1180447487043369,-0.13453155654247428
2019-09-19,-0.12344339344146504,-0.11461606602881713,-0.13453155654247428
2019-09-20,-0.12344339344146504,-0.11461606602881713,-0.13453155654247428
2019-09-23,-0.12344339344146504,-0.11461606602881713,-0.13453155654247428
2019-09-24,-0.11827184240394284,-0.10917501478236158,-0.1289773664479651
2019-09-25,-0.11827184240394284,-0.10917501478236158,-0.1289773664479651
2019-09-26,-0.11827184240394284,-0.10917501478236158,-0.1289773664479651
2019-09-27,-0.11827184240394284,-0.10917501478236158,-0.1289773664479651
2019-09-30,-0.11280653752626169,-0.10314939095294418,-0.11845487904023211
2019-10-01,-0.10785229706237631,-0.09911524379462566,-0.11446782470660233
2019-10-03,-0.1062499074020552,-0.09605563572348297,-0.11446782470660233
2019-10-04,-0.1062499074020552,-0.0946480625049324,-0.11446782470660233
2019-10-07,-0.09117302758131807,-0.08476013154228945,-0.11446782470660233
2019-10-09,-0.09117302758131807,-0.08476013154228945,-0.11446782470660233
2019-10-10,-0.09117302758131807,-0.08476013154228945,-0.11446782470660233
2019-10-11,-0.08823450756288875,-0.08265275442514908,-0.11446782470660233
2019-10-14,-0.07939310699009106,-0.07988083659663525,-0.11446782470660233
2019-10-15,-0.07939310699009106,-0.07988083659663525,-0.11446782470660233
2019-10-16,-0.07939310699009106,-0.07988083659663525,-0.11446782470660233
2019-10-17,-0.07939310699009106,-0.07988083659663525,-0.11446782470660233
2019-10-18,-0.07939310699009106,-0.07988083659663525,-0.11446782470660233
2019-10-22,-0.07939310699009106,-0.07988083659663525,-0.11446782470660233
2019-10-23,-0.07939310699009106,-0.07988083659663525,-0.11446782470660233
2019-10-24,-0.07939310699009106,-0.07988083659663525,-0.11446782470660233
2019-10-25,-0.07939310699009106,-0.07988083659663525,-0.11446782470660233
2019-10-27,-0.07939310699009106,-0.07988083659663525,-0.11446782470660233
2019-10-29,-0.07939310699009106,-0.07988083659663525,-0.11446782470660233
2019-10-30,-0.07939310699009106,-0.07988083659663525,-0.11446782470660233
2019-10-31,-0.07939310699009106,-0.07988083659663525,-0.11446782470660233
2019-11-01,-0.07939310699009106,-0.07988083659663525,-0.11446782470660233
2019-11-04,-0.07939310699009106,-0.07988083659663525,-0.11446782470660233
2019-11-05,-0.07939310699009106,-0.07988083659663525,-0.11446782470660233
2019-11-06,-0.07939310699009106,-0.07988083659663525,-0.11446782470660233
2019-11-07,-0.07939310699009106,-0.07988083659663525,-0.11446782470660233
2019-11-08,-0.07939310699009106,-0.07988083659663525,-0.11446782470660233
2019-11-11,-0.07939310699009106,-0.07988083659663525,-0.11446782470660233
2019-11-13,-0.07939310699009106,-0.07988083659663525,-0.11446782470660233
2019-11-14,-0.07939310699009106,-0.07988083659663525,-0.11446782470660233
2019-11-15,-0.07939310699009106,-0.07988083659663525,-0.11446782470660233
2019-11-18,-0.07939310699009106,-0.07988083659663525,-0.11446782470660233
2019-11-19,-0.07939310699009106,-0.07988083659663525,-0.11446782470660233
2019-11-20,-0.07939310699009106,-0.07988083659663525,-0.11446782470660233
2019-11-21,-0.07939310699009106,-0.07988083659663525,-0.11446782470660233
2019-11-22,-0.07939310699009106,-0.07988083659663525,-0.11446782470660233
2019-11-25,-0.07939310699009106,-0.07988083659663525,-0.11446782470660233
2019-11-26,-0.07939310699009106,-0.07988083659663525,-0.11446782470660233
2019-11-27,-0.07939310699009106,-0.07988083659663525,-0.11446782470660233
2019-11-28,-0.07939310699009106,-0.07988083659663525,-0.11446782470660233
2019-11-29,-0.07939310699009106,-0.07988083659663525,-0.11446782470660233
2019-12-02,-0.07939310699009106,-0.07988083659663525,-0.11446782470660233
2019-12-03,-0.07939310699009106,-0.07988083659663525,-0.11446782470660233
2019-12-04,-0.07939310699009106,-0.07988083659663525,-0.11446782470660233
2019-12-05,-0.07939310699009106,-0.07988083659663525,-0.11446782470660233
2019-12-06,-0.07939310699009106,-0.07988083659663525,-0.11446782470660233
2019-12-09,-0.07939310699009106,-0.07988083659663525,-0.11446782470660233
2019-12-10,-0.07939310699009106,-0.07988083659663525,-0.11446782470660233
2019-12-11,-0.07939310699009106,-0.07988083659663525,-0.11446782470660233
2019-12-12,-0.07939310699009106,-0.07988083659663525,-0.11446782470660233
2019-12-13,-0.07939310699009106,-0.07988083659663525,-0.11446782470660233
2019-12-16,-0.07939310699009106,-0.07988083659663525,-0.11446782470660233
2019-12-17,-0.07939310699009106,-0.07988083659663525,-0.11446782470660233
2019-12-18,-0.07939310699009106,-0.07988083659663525,-0.11446782470660233
2019-12-19,-0.07939310699009106,-0.07988083659663525,-0.11446782470660233
2019-12-20,-0.07939310699009106,-0.07988083659663525,-0.11446782470660233
2019-12-23,-0.07939310699009106,-0.07988083659663525,-0.11446782470660233
2019-12-24,-0.07939310699009106,-0.07988083659663525,-0.11446782470660233
2019-12-26,-0.07939310699009106,-0.07988083659663525,-0.11446782470660233
2019-12-27,-0.07939310699009106,-0.07988083659663525,-0.11446782470660233
2019-12-30,-0.07939310699009106,-0.07988083659663525,-0.11446782470660233
2019-12-31,-0.07939310699009106,-0.07988083659663525,-0.11446782470660233
2020-01-01,-0.07939310699009106,-0.07988083659663525,-0.11446782470660233
2020-01-02,-0.07939310699009106,-0.07988083659663525,-0.11446782470660233
2020-01-03,-0.07939310699009106,-0.07988083659663525,-0.11446782470660233
2020-01-06,-0.07939310699009106,-0.07988083659663525,-0.11446782470660233
2020-01-07,-0.07939310699009106,-0.07988083659663525,-0.11446782470660233
2020-01-08,-0.07939310699009106,-0.07988083659663525,-0.11446782470660233
2020-01-09,-0.07939310699009106,-0.07988083659663525,-0.11446782470660233
2020-01-10,-0.07939310699009106,-0.07988083659663525,-0.11446782470660233
2020-01-13,-0.07939310699009106,-0.07988083659663525,-0.11446782470660233
2020-01-14,-0.07939310699009106,-0.07988083659663525,-0.11446782470660233
2020-01-15,-0.07939310699009106,-0.07988083659663525,-0.11446782470660233
2020-01-16,-0.07939310699009106,-0.07988083659663525,-0.11446782470660233
2020-01-17,-0.07939310699009106,-0.07988083659663525,-0.11446782470660233
2020-01-20,-0.07939310699009106,-0.07988083659663525,-0.11446782470660233
2020-01-21,-0.07939310699009106,-0.07988083659663525,-0.11446782470660233
2020-01-22,-0.07939310699009106,-0.07988083659663525,-0.11446782470660233
2020-01-23,-0.07939310699009106,-0.07988083659663525,-0.11446782470660233
2020-01-24,-0.07939310699009106,-0.07988083659663525,-0.11446782470660233
2020-01-27,-0.07939310699009106,-0.07988083659663525,-0.11446782470660233
2020-01-28,-0.07939310699009106,-0.07988083659663525,-0.11446782470660233
2020-01-29,-0.07939310699009106,-0.07988083659663525,-0.11446782470660233
2020-01-30,-0.07939310699009106,-0.07988083659663525,-0.11446782470660233
2020-01-31,-0.07939310699009106,-0.07988083659663525,-0.11446782470660233
2020-02-03,-0.07939310699009106,-0.07988083659663525,-0.11446782470660233
2020-02-04,-0.07939310699009106,-0.07988083659663525,-0.11446782470660233
2020-02-05,-0.07939310699009106,-0.07988083659663525,-0.11446782470660233
2020-02-06,-0.07939310699009106,-0.07988083659663525,-0.11446782470660233
2020-02-07,-0.07939310699009106,-0.07988083659663525,-0.11446782470660233
2020-02-10,-0.07939310699009106,-0.07988083659663525,-0.11446782470660233
2020-02-11,-0.07939310699009106,-0.07988083659663525,-0.11446782470660233
2020-02-12,-0.07939310699009106,-0.07988083659663525,-0.11446782470660233
2020-02-13,-0.07939310699009106,-0.07988083659663525,-0.11446782470660233
2020-02-14,-0.07939310699009106,-0.07988083659663525,-0.11446782470660233
2020-02-17,-0.07939310699009106,-0.07988083659663525,-0.11446782470660233
2020-02-18,-0.07939310699009106,-0.07988083659663525,-0.11446782470660233
2020-02-19,-0.07939310699009106,-0.07988083659663525,-0.11446782470660233
2020-02-20,-0.07939310699009106,-0.07988083659663525,-0.11446782470660233
2020-02-24,-0.07939310699009106,-0.07988083659663525,-0.11446782470660233
2020-02-25,-0.07939310699009106,-0.07988083659663525,-0.11446782470660233
2020-02-26,-0.07939310699009106,-0.07988083659663525,-0.11446782470660233
2020-02-27,-0.07939310699009106,-0.07988083659663525,-0.11446782470660233
2020-02-28,-0.07939310699009106,-0.07988083659663525,-0.11446782470660233
2020-03-02,-0.07939310699009106,-0.07988083659663525,-0.11446782470660233
2020-03-03,-0.07939310699009106,-0.07988083659663525,-0.11446782470660233
2020-03-04,-0.07939310699009106,-0.07988083659663525,-0.11446782470660233
2020-03-05,-0.07939310699009106,-0.07988083659663525,-0.11446782470660233
2020-03-06,-0.07939310699009106,-0.07988083659663525,-0.11446782470660233
2020-03-09,-0.08769722286780601,-0.10588686225389143,-0.15457072224137858
2020-03-11,-0.08891557396090966,-0.10588686225389143,-0.15457072224137858
2020-03-12,-0.136801031992415,-0.1732431514811139,-0.2242422088009356
2020-03-13,-0.136801031992415,-0.1732431514811139,-0.2242422088009356
2020-03-16,-0.15165946351424275,-0.20011276789861787,-0.25601218738138365
2020-03-17,-0.15815007712316742,-0.21093005947508536,-0.2746454991095265
2020-03-18,-0.18966323150089204,-0.2561517802948521,-0.31494948848625026
2020-03-19,-0.20055992506352838,-0.27345333449409703,-0.3315604437793047
2020-03-20,-0.20055992506352838,-0.27345333449409703,-0.3315604437793047
2020-03-23,-0.23733032665870635,-0.32057157367884814,-0.38439852452742096
2020-03-24,-0.23733032665870635,-0.32057157367884814,-0.38439852452742096
2020-03-25,-0.23733032665870635,-0.32057157367884814,-0.38439852452742096
2020-03-26,-0.23733032665870635,-0.32057157367884814,-0.38439852452742096
2020-03-27,-0.23733032665870635,-0.32057157367884814,-0.38439852452742096
2020-03-30,-0.23733032665870635,-0.32057157367884814,-0.38439852452742096
2020-03-31,-0.23733032665870635,-0.32057157367884814,-0.38439852452742096
2020-04-01,-0.23733032665870635,-0.32057157367884814,-0.38439852452742096
2020-04-03,-0.23733032665870635,-0.32057157367884814,-0.38439852452742096
2020-04-07,-0.23733032665870635,-0.32057157367884814,-0.38439852452742096
2020-04-08,-0.23733032665870635,-0.32057157367884814,-0.38439852452742096
2020-04-09,-0.23733032665870635,-0.32057157367884814,-0.38439852452742096
2020-04-13,-0.23733032665870635,-0.32057157367884814,-0.38439852452742096
2020-04-15,-0.23733032665870635,-0.32057157367884814,-0.38439852452742096
2020-04-16,-0.23733032665870635,-0.32057157367884814,-0.38439852452742096
2020-04-17,-0.23733032665870635,-0.32057157367884814,-0.38439852452742096
2020-04-20,-0.23733032665870635,-0.32057157367884814,-0.38439852452742096
2020-04-21,-0.23733032665870635,-0.32057157367884814,-0.38439852452742096
2020-04-22,-0.23733032665870635,-0.32057157367884814,-0.38439852452742096
2020-04-23,-0.23733032665870635,-0.32057157367884814,-0.38439852452742096
2020-04-24,-0.23733032665870635,-0.32057157367884814,-0.38439852452742096
2020-04-27,-0.23733032665870635,-0.32057157367884814,-0.38439852452742096
2020-04-28,-0.23733032665870635,-0.32057157367884814,-0.38439852452742096
2020-04-29,-0.23733032665870635,-0.32057157367884814,-0.38439852452742096
2020-04-30,-0.23733032665870635,-0.32057157367884814,-0.38439852452742096
2020-05-04,-0.23733032665870635,-0.32057157367884814,-0.38439852452742096
2020-05-05,-0.23733032665870635,-0.32057157367884814,-0.38439852452742096
2020-05-06,-0.23733032665870635,-0.32057157367884814,-0.38439852452742096
2020-05-07,-0.23733032665870635,-0.32057157367884814,-0.38439852452742096
2020-05-08,-0.23733032665870635,-0.32057157367884814,-0.38439852452742096
2020-05-11,-0.23733032665870635,-0.32057157367884814,-0.38439852452742096
2020-05-12,-0.23733032665870635,-0.32057157367884814,-0.38439852452742096
2020-05-13,-0.23733032665870635,-0.32057157367884814,-0.38439852452742096
2020-05-14,-0.23733032665870635,-0.32057157367884814,-0.38439852452742096
2020-05-15,-0.23733032665870635,-0.32057157367884814,-0.38439852452742096
2020-05-18,-0.23733032665870635,-0.32057157367884814,-0.38439852452742096
2020-05-19,-0.23733032665870635,-0.32057157367884814,-0.38439852452742096
2020-05-20,-0.23733032665870635,-0.32057157367884814,-0.38439852452742096
2020-05-21,-0.23733032665870635,-0.32057157367884814,-0.38439852452742096
2020-05-22,-0.23733032665870635,-0.32057157367884814,-0.38439852452742096
2020-05-26,-0.23733032665870635,-0.32057157367884814,-0.38439852452742096
2020-05-27,-0.23733032665870635,-0.32057157367884814,-0.38439852452742096
2020-05-28,-0.23733032665870635,-0.32057157367884814,-0.38439852452742096
2020-05-29,-0.23733032665870635,-0.32057157367884814,-0.38439852452742096
2020-06-01,-0.23733032665870635,-0.32057157367884814,-0.38439852452742096
2020-06-02,-0.23733032665870635,-0.32057157367884814,-0.38439852452742096
2020-06-03,-0.23733032665870635,-0.32057157367884814,-0.38439852452742096
2020-06-04,-0.23733032665870635,-0.32057157367884814,-0.38439852452742096
2020-06-05,-0.23733032665870635,-0.32057157367884814,-0.38439852452742096
2020-06-08,-0.23733032665870635,-0.32057157367884814,-0.38439852452742096
2020-06-09,-0.23733032665870635,-0.32057157367884814,-0.38439852452742096
2020-06-10,-0.23733032665870635,-0.32057157367884814,-0.38439852452742096
2020-06-11,-0.23733032665870635,-0.32057157367884814,-0.38439852452742096
2020-06-12,-0.23733032665870635,-0.32057157367884814,-0.38439852452742096
2020-06-15,-0.23733032665870635,-0.32057157367884814,-0.38439852452742096
2020-06-16,-0.23733032665870635,-0.32057157367884814,-0.38439852452742096
2020-06-17,-0.23733032665870635,-0.32057157367884814,-0.38439852452742096
2020-06-18,-0.23733032665870635,-0.32057157367884814,-0.38439852452742096
2020-06-19,-0.23733032665870635,-0.32057157367884814,-0.38439852452742096
2020-06-22,-0.23733032665870635,-0.32057157367884814,-0.38439852452742096
2020-06-23,-0.23733032665870635,-0.32057157367884814,-0.38439852452742096
2020-06-24,-0.23733032665870635,-0.32057157367884814,-0.38439852452742096
2020-06-25,-0.23733032665870635,-0.32057157367884814,-0.38439852452742096
2020-06-26,-0.23733032665870635,-0.32057157367884814,-0.38439852452742096
2020-06-29,-0.23733032665870635,-0.32057157367884814,-0.38439852452742096
2020-06-30,-0.23733032665870635,-0.32057157367884814,-0.38439852452742096
2020-07-01,-0.23733032665870635,-0.32057157367884814,-0.38439852452742096
2020-07-02,-0.23733032665870635,-0.32057157367884814,-0.38439852452742096
2020-07-03,-0.23733032665870635,-0.32057157367884814,-0.38439852452742096
2020-07-06,-0.23733032665870635,-0.32057157367884814,-0.38439852452742096
2020-07-07,-0.23733032665870635,-0.32057157367884814,-0.38439852452742096
2020-07-08,-0.23733032665870635,-0.32057157367884814,-0.38439852452742096
2020-07-09,-0.23733032665870635,-0.32057157367884814,-0.38439852452742096
2020-07-10,-0.23733032665870635,-0.32057157367884814,-0.38439852452742096
2020-07-13,-0.23733032665870635,-0.32057157367884814,-0.38439852452742096
2020-07-14,-0.23733032665870635,-0.32057157367884814,-0.38439852452742096
2020-07-15,-0.23733032665870635,-0.32057157367884814,-0.38439852452742096
2020-07-16,-0.23733032665870635,-0.32057157367884814,-0.38439852452742096
2020-07-17,-0.23733032665870635,-0.32057157367884814,-0.38439852452742096
2020-07-20,-0.23733032665870635,-0.32057157367884814,-0.38439852452742096
2020-07-21,-0.23733032665870635,-0.32057157367884814,-0.38439852452742096
2020-07-22,-0.23733032665870635,-0.32057157367884814,-0.38439852452742096
2020-07-23,-0.23733032665870635,-0.32057157367884814,-0.38439852452742096
2020-07-24,-0.23733032665870635,-0.32057157367884814,-0.38439852452742096
2020-07-27,-0.23733032665870635,-0.32057157367884814,-0.38439852452742096
2020-07-28,-0.23733032665870635,-0.32057157367884814,-0.38439852452742096
2020-07-29,-0.23733032665870635,-0.32057157367884814,-0.38439852452742096
2020-07-30,-0.23733032665870635,-0.32057157367884814,-0.38439852452742096
2020-07-31,-0.23733032665870635,-0.32057157367884814,-0.38439852452742096
2020-08-03,-0.23733032665870635,-0.32057157367884814,-0.38439852452742096
2020-08-04,-0.23733032665870635,-0.32057157367884814,-0.38439852452742096
2020-08-05,-0.23733032665870635,-0.32057157367884814,-0.38439852452742096
2020-08-06,-0.23733032665870635,-0.32057157367884814,-0.38439852452742096
2020-08-07,-0.23733032665870635,-0.32057157367884814,-0.38439852452742096
2020-08-10,-0.23733032665870635,-0.32057157367884814,-0.38439852452742096
2020-08-11,-0.23733032665870635,-0.32057157367884814,-0.38439852452742096
2020-08-12,-0.23733032665870635,-0.32057157367884814,-0.38439852452742096
2020-08-13,-0.23733032665870635,-0.32057157367884814,-0.38439852452742096
2020-08-14,-0.23733032665870635,-0.32057157367884814,-0.38439852452742096
