Date,Adaptive Barbell Strategy,Fixed India 10 Portfolio,Nifty 50
2019-03-07,-0.5247475534092152,-0.4290322662809809,-0.06605930865162553
2019-03-08,-0.464471611923138,-0.38223454028465004,-0.03637823961984929
2019-03-11,-0.34233192691007786,-0.22803293429311675,0.0843804577266667
2019-03-12,-0.18967658741275364,-0.057457634597586585,0.2529864827952898
2019-03-13,-0.05097307445758607,0.0835694564245903,0.3657164038587333
2019-03-14,0.06337870480717403,0.20473404327237418,0.4413403070875102
2019-03-15,0.004509696734151079,0.19089739779233822,0.4309966667348607
2019-03-18,-0.04887150254605679,0.11410234828324665,0.46770149075010564
2019-03-19,-0.143238680314208,0.027041427991820056,0.3691319639446887
2019-03-20,-0.1805817698425965,-0.027903626162742622,0.3570456518914307
2019-03-22,-0.1713776984235195,-0.036305287344767304,0.3243891442444756
2019-03-25,-0.2083352801062977,-0.0824106671451315,0.2911690405558542
2019-03-26,-0.06818953543005793,0.07144151553945378,0.5113751084670243
2019-03-27,-0.09714118739677483,0.05403815303658378,0.5657723751717344
2019-03-28,-0.11051293052008486,0.045040487771304684,0.6275291464205935
2019-04-01,-0.06324288907012725,0.061884959302928165,0.6705108340851215
2019-04-02,0.11841559149110133,0.23130079123670125,0.7328845421257463
2019-04-03,0.05563903144169759,0.1971360402888638,0.7805583897840674
2019-04-04,-0.14280883666107963,-0.005073901201883714,0.6452672417208147
2019-04-05,-0.13228350478541792,0.025686154897669868,0.649806173757559
2019-04-08,-0.10922264317907761,0.06943072209132499,0.6635943314218632
2019-04-09,-0.14463689568365945,0.0009299598649305246,0.6333734910823895
2019-04-10,-0.24742241572554285,-0.1141814213130406,0.5453222506124602
2019-04-11,-0.17294225609789107,0.004150444754528081,0.6488503407453322
2019-04-12,-0.2502082053437435,-0.0934053733120086,0.5300713964379881
2019-04-15,-0.2218818375927916,-0.05689183461589514,0.5577587164546599
2019-04-16,-0.19570787919639865,-0.019530340674746075,0.5869023256173157
2019-04-18,-0.20894664256423107,-0.015740815856328222,0.5448089178389751
2019-04-22,-0.30031915662426906,-0.09188828332435306,0.42006272627306823
2019-04-23,-0.37245697187482374,-0.18064918386340165,0.3747902939593959
2019-04-24,-0.3063874867141741,-0.09265439058768635,0.4609191857062178
2019-04-25,-0.3828206850999366,-0.14790177821206402,0.3653218780658876
2019-04-26,-0.3989739079034776,-0.17443157451444447,0.4268842774374117
2019-04-30,-0.394505375666612,-0.1546451614990163,0.4397020821319633
2019-05-02,-0.384601854402667,-0.16431304121185536,0.3937556355335263
2019-05-03,-0.3777915723863266,-0.20296274845234535,0.38608829083532953
2019-05-06,-0.4723529511819993,-0.31175158869925645,0.2908928201078421
2019-05-07,-0.5295207586265944,-0.3573714167018885,0.1983621350466881
2019-05-08,-0.5791061763008829,-0.40150753649285714,0.13433231281492986
2019-05-09,-0.634035111303456,-0.4362275557771577,0.05811492028678042
2019-05-10,-0.6430547801826352,-0.4628271667164278,-0.014062541242497438
2019-05-13,-0.8626706488979539,-0.667383736295227,-0.1412625881214301
2019-05-14,-0.6439349111848932,-0.5088462871270115,-0.07266781965207092
2019-05-15,-0.7131260035529224,-0.5575710017077994,-0.09020632554336765
2019-05-16,-0.6330160356513366,-0.47135475090528706,0.026711814447852193
2019-05-17,-0.6127462236047393,-0.4398534765467816,0.05963099589184196
2019-05-20,-0.2612919047686678,-0.1392308098672253,0.3361528089889963
2019-05-21,-0.3511758257998268,-0.22788587082143888,0.24191840400539888
2019-05-22,-0.23774789553618111,-0.1350708952629745,0.2783136158726762
2019-05-23,-0.26493231514131155,-0.15927101155742163,0.16259460321058183
2019-05-24,-0.05173093268838236,0.018215369059346332,0.2821408442947463
2019-05-27,0.0067379766736564255,0.08901738023877855,0.33630859623938597
2019-05-28,-0.05213582972391623,0.0403885907400187,0.3815036583454213
2019-05-29,-0.04262313700031394,0.06048467512503162,0.37971099098049016
2019-05-30,0.08460630557239232,0.1890325543804396,0.49469402830239806
2019-05-31,0.15151280554147797,0.2683030106019912,0.5376698910129033
2019-06-03,0.3107930365014496,0.4336712237464775,0.6250478308979484
2019-06-04,0.3137300223667314,0.4340388348285234,0.660699254498436
2019-06-06,0.13138646920281302,0.25985070183490605,0.48669462339222797
2019-06-07,0.07383425838681253,0.20816931003162256,0.4394968107073661
2019-06-10,0.08510425703021285,0.2185705728384407,0.41380257689586153
2019-06-11,0.05254800278187623,0.19911406817107763,0.479977081899527
2019-06-12,-0.03277748948214798,0.15326933502689255,0.4557623183752935
2019-06-13,-0.0857598547134593,0.12338470659199581,0.3758810989339535
2019-06-14,-0.03616535147577919,0.16065793303669065,0.3460734659718366
2019-06-17,-0.03859527340640156,0.17303223229842968,0.29644976096208553
2019-06-18,0.03796995707572474,0.22860366451313824,0.33391020835771007
2019-06-19,-0.014517640432722108,0.18345259584727347,0.2696470596701571
2019-06-20,0.0443905523056807,0.22492892952857682,0.3002649856325315
2019-06-21,0.0004155571024882442,0.18062696927855182,0.23198831256458208
2019-06-24,0.07102713312251019,0.23405298708333022,0.20298206228354637
2019-06-25,0.06561437290175574,0.22174919043356986,0.22583805190326978
2019-06-26,0.10131470965355574,0.2471440642716844,0.24853666031861943
2019-06-27,0.17570178038633014,0.3304933807907021,0.278374953941546
2019-06-28,0.12691090099870847,0.26930534161463,0.23832224222306206
2019-07-01,0.2098995861085979,0.3730304054372998,0.2989391549913837
2019-07-02,0.31700044167891384,0.47166549757950693,0.3894414354489193
2019-07-03,0.28867754866474205,0.44715733406780384,0.3508076032312529
2019-07-04,0.38687538258011245,0.5236343702756043,0.3911743968632134
2019-07-05,0.13402288487179215,0.30148039295336526,0.2494996466317654
2019-07-08,-0.020255288467884835,0.1473039669613911,0.1293987685286839
2019-07-09,0.10496551127201391,0.2277035712227326,0.12309051255417032
2019-07-10,0.09161981752471236,0.20456445481682198,0.15388039585025612
2019-07-11,0.2169654464370157,0.32546561251888384,0.26483357358579823
2019-07-12,0.12591903396745632,0.22055475302337701,0.1586874056807294
2019-07-15,0.1371339565661526,0.23696319486892997,0.2212400177385574
2019-07-16,0.15025563438294512,0.2347284013993469,0.23895293060569783
2019-07-17,0.11699799890397175,0.2156799837535706,0.2065015292044445
2019-07-18,0.009895824372751603,0.12476299833956868,0.16261774905383147
2019-07-19,-0.10235709727985902,-0.007583639152348028,0.033214701666996485
2019-07-22,-0.23637280186028892,-0.13366656695739682,-0.06863990399446461
2019-07-23,-0.3092789174384081,-0.22210337345628897,-0.14268789801815387
2019-07-24,-0.38277035314218805,-0.2949981435897853,-0.1821136696117577
2019-07-25,-0.35142263317855493,-0.2670454327503999,-0.245287002402889
2019-07-26,-0.33563068411505675,-0.2513550961376797,-0.22130173159661667
2019-07-29,-0.37530514040908836,-0.2696494572795469,-0.22843629677678198
2019-07-30,-0.3232715619894463,-0.20446069034651457,-0.3443212194527491
2019-07-31,-0.18740614158002755,-0.07183394512830522,-0.30421694666370513
2019-08-01,-0.22110234811985477,-0.07661002224327612,-0.37835737987651213
2019-08-02,-0.20150740769903056,-0.03039545691255656,-0.40251870406342477
2019-08-05,-0.27060975249308483,-0.10702885278937502,-0.54050015315886
2019-08-06,-0.2961721635790147,-0.13231194829276924,-0.5149440734366422
2019-08-07,-0.30545942051541813,-0.13604793292309478,-0.5742216678114497
2019-08-08,-0.24770152445085455,-0.053322353111452406,-0.4752640432043427
2019-08-09,-0.22040881232457013,-0.0005037604466444736,-0.4972547050336403
2019-08-13,-0.40311191552571285,-0.22679099140561887,-0.6393540780329832
2019-08-14,-0.426323772542062,-0.27300266982618765,-0.5933705972736739
2019-08-16,-0.4376379880429125,-0.2611504899548167,-0.574829652649819
2019-08-19,-0.36208116987859745,-0.18928504698957463,-0.5076158865753946
2019-08-20,-0.40835555618505176,-0.21615200084920894,-0.6075351487273324
2019-08-21,-0.4552467131518777,-0.2660946660153682,-0.6873669769423728
2019-08-22,-0.4624379798776866,-0.27248189332032535,-0.8005156436475714
2019-08-23,-0.4264724883655407,-0.2558064106051633,-0.7791289475192711
2019-08-26,-0.3352548368149284,-0.12492724102260468,-0.6339505248620745
2019-08-27,-0.3064222543253607,-0.10784558891138928,-0.5780913970697482
2019-08-28,-0.33928797896107543,-0.13787327849873984,-0.5703801498571017
2019-08-29,-0.3635961573367814,-0.1804332345910379,-0.6819336824381099
2019-08-30,-0.36534624262512594,-0.16240849910480176,-0.6021822850356204
2019-09-03,-0.5244797429810254,-0.37401675761974124,-0.7926884051619177
2019-09-04,-0.5147949226487415,-0.3283294310239797,-0.8124525386805613
2019-09-05,-0.5098134083787417,-0.3376533248776889,-0.8220306528208219
2019-09-06,-0.5242480505956097,-0.34142611647260895,-0.7641440486377575
2019-09-09,-0.5016955197060218,-0.3166037380754695,-0.711929809691154
2019-09-11,-0.6052177578897465,-0.41570054629956305,-0.7751942787222749
2019-09-12,-0.632751466508112,-0.44349024019709576,-0.8366216577087419
2019-09-13,-0.5812629973501383,-0.3918580420330639,-0.7482697500453718
2019-09-16,-0.6361224156653498,-0.457215465229031,-0.7842190281314971
2019-09-17,-0.7149000977524245,-0.5492868182130238,-0.8984458837860446
2019-09-18,-0.5963802183526729,-0.401762501955502,-0.8265235582737509
2019-09-19,-0.5911854738381541,-0.4129300107898918,-0.8737666412148731
2019-09-20,-0.24724254294077025,0.08139387350027602,-0.44921070124386137
2019-09-23,-0.16950663652495135,0.21126499869548038,-0.2902083414419732
2019-09-24,-0.2530033410496643,0.1460471426228162,-0.325879326234628
2019-09-25,-0.17697306731864632,0.21208751818563845,-0.32427427971560285
2019-09-26,-0.06085231127853577,0.330378377572194,-0.16694466550171075
2019-09-27,-0.17782044865971489,0.1931168464617525,-0.24635818165713125
2019-09-30,-0.27185903696364194,0.09569689544618677,-0.35044294097101775
2019-10-01,-0.30202970546007635,0.09751664855376331,-0.3381901096611287
2019-10-03,-0.2537056932678897,0.13453042994544814,-0.30867743054275587
2019-10-04,-0.3144857324117044,0.07467053681096157,-0.36148048397405974
2019-10-07,-0.36785576092686667,0.03963735443458696,-0.33743494077900915
2019-10-09,-0.10463893725072519,0.25808343705637693,-0.12801041935604296
2019-10-10,-0.08203468253148674,0.25562978534578995,-0.23149388885135946
2019-10-11,-0.05042612322553719,0.2822714771087234,-0.18308225115956633
2019-10-14,0.04645893767359576,0.34981389980702954,-0.11835043140415409
2019-10-15,0.21530232324642606,0.5273345119083651,-0.041323323484382335
2019-10-16,0.18872714775884647,0.4736854165856573,-0.06706794474299893
2019-10-17,0.3705687760712292,0.6340432725638885,0.08936432329301758
2019-10-18,0.5673601911522829,0.8308315010062446,0.2883029028961607
2019-10-22,0.6560224262826176,0.9140054421971381,0.427443475621958
2019-10-23,0.703209997939516,0.9858464770453735,0.41622593878854247
2019-10-24,0.812957386756278,1.0943368018414452,0.43420582536334695
2019-10-25,0.7987083093732877,1.0684706654121403,0.3344088972795151
2019-10-27,0.9624031972203797,1.2035428161991948,0.4830023914834995
2019-10-29,0.8786392612376931,1.1507155706631782,0.44685212059343987
2019-10-30,0.9934842952810644,1.2520524713830081,0.4537826095304879
2019-10-31,0.9023479393462719,1.1588668257493102,0.4267105955656889
2019-11-01,0.9791178001333641,1.2087373026877557,0.5203596816690972
2019-11-04,0.9669403371961602,1.1864290953773486,0.6495518435809154
2019-11-05,0.9475157632856691,1.1993054441047948,0.674899724846668
2019-11-06,0.9646362826701226,1.2405149528669217,0.7701904474171853
2019-11-07,0.8852553136914473,1.1477994846078112,0.7446098668503346
2019-11-08,0.8180022526011569,1.0819353913663639,0.7526438715356023
2019-11-11,0.822619171034373,1.0788768854896205,0.8218913084545243
2019-11-13,0.6833173114638931,0.9829180438249261,0.6347418628340425
2019-11-14,0.6561532083587045,0.940351243535094,0.6892553515610015
2019-11-15,0.6277958346526908,0.9004455439836047,0.579263491177664
2019-11-18,0.6455809348560142,0.8940653184858504,0.5769532468169404
2019-11-19,0.629887052410891,0.84357532039958,0.49635166624839694
2019-11-20,0.6738001928179647,0.8732567814495623,0.5503449623779882
2019-11-21,0.6218611691752197,0.8237085755405213,0.5282069143699695
2019-11-22,0.5577887745948876,0.7370005854599109,0.45089700810803024
2019-11-25,0.6214370131634172,0.795798499060862,0.5515444078444133
2019-11-26,0.5602848379975669,0.7928940812974571,0.6001931845113447
2019-11-27,0.561020651551429,0.7866541571682397,0.5705817700455142
2019-11-28,0.6209766959027889,0.8285496129255789,0.6038561327546194
2019-11-29,0.5556653905007217,0.7688626321913736,0.5211856270940486
2019-12-02,0.5196110776233146,0.7411919999908679,0.47365113684753907
2019-12-03,0.40168561381358686,0.6222775055646332,0.38899191042956444
2019-12-04,0.44177279853815493,0.6744535889593102,0.48891824462140804
2019-12-05,0.4504771190150513,0.7016770583915154,0.5118870793757846
2019-12-06,0.4632011163012853,0.734599314711812,0.5035614291451467
2019-12-09,0.3332024034926625,0.55293576636,0.4457412482588318
2019-12-10,0.26712303955738653,0.5175983986707045,0.3598426345341188
2019-12-11,0.24870837137913065,0.4976251669595004,0.36300259825616166
2019-12-12,0.25027314666959033,0.49078791787867654,0.3150051156708029
2019-12-13,0.2897731439975691,0.5333273470067271,0.37041181050287864
2019-12-16,0.34310341464512156,0.529857676741219,0.34663786638186406
2019-12-17,0.430270708075783,0.6172964351460148,0.42017817276386654
2019-12-18,0.5360771554248506,0.6761572127351552,0.5098680415198242
2019-12-19,0.6601442122632496,0.8232550988461159,0.6557274195853964
2019-12-20,0.6467102098032477,0.8203610478392902,0.6016637499000825
2019-12-23,0.7757484277696948,0.9410452165870409,0.7405597986011087
2019-12-24,0.7066648346700158,0.8717969850597845,0.6707251737792471
2019-12-26,0.4754815098925287,0.6670802883468618,0.49337152152144786
2019-12-27,0.5163276064861347,0.7017158447641841,0.5272822483593581
2019-12-30,0.517822430427677,0.6916950416410103,0.5239096414444324
2019-12-31,0.3998189472155791,0.5748492156977201,0.41680763105244867
2020-01-01,0.3953977434935869,0.5851897811547221,0.41165944229236306
2020-01-02,0.44599720036318347,0.6277631288019697,0.4315865205153748
2020-01-03,0.3747807713148675,0.5724879378979858,0.40896584004208486
2020-01-06,0.37832192066359593,0.5959263715507104,0.4009383180083701
2020-01-07,0.4460105867337957,0.6594660379037606,0.4984018807800714
2020-01-08,0.411724542308579,0.6428778017410339,0.43721529412322757
2020-01-09,0.48654297346891623,0.7054105579607162,0.5151467107682373
2020-01-10,0.4152938137169595,0.6538426504613343,0.4863125473044286
2020-01-13,0.47392481302812933,0.699214270947364,0.5268519003157087
2020-01-14,0.5344217183067617,0.767083988256382,0.5458843172467661
2020-01-15,0.7029225121660371,0.9228798524124932,0.581858768718553
2020-01-16,0.8631687277697141,1.0624823869461484,0.6715418890330292
2020-01-17,0.9073029610603459,1.0802794760619712,0.6327518485013436
2020-01-20,0.8854972788235972,1.0561459464297929,0.5266033722694053
2020-01-21,0.8263629316531762,1.0094794962198321,0.4738225697387364
2020-01-22,0.7702816786972935,0.9617731930885839,0.4011141087371711
2020-01-23,0.8287045957510459,1.0051039045859615,0.4668120801736829
2020-01-24,0.8737669520777059,1.0554645759367025,0.5244140082659898
2020-01-27,0.8397034710968667,1.0181942468935088,0.48561277089915733
2020-01-28,0.753973056354123,0.9550593951033691,0.3498255440326769
2020-01-29,0.8019292624680436,0.9967633096682351,0.39121745175744144
2020-01-30,0.7838259722529728,0.9763630486403044,0.3252167386862244
2020-01-31,0.7496861852792602,0.9789394112021068,0.2797596582410043
2020-02-03,0.6963540009744684,0.9656260595341366,0.09009775029252257
2020-02-04,0.8516978740493445,1.0956109820430977,0.2765790946917548
2020-02-05,0.9640375769807515,1.190870942868378,0.39916934207329213
2020-02-06,1.019397355316851,1.2313153876089555,0.41550059391612576
2020-02-07,1.1381294221648794,1.390500898690279,0.4377134317214127
2020-02-10,1.1096696402818842,1.427465471554106,0.47750441167502655
2020-02-11,1.091693588111388,1.3802141629183566,0.5278739260073008
2020-02-12,1.1645147393578552,1.4845205289374694,0.5815167106272607
2020-02-13,1.1510372200659058,1.4878402646558326,0.45118552713621035
2020-02-14,1.1202956982515946,1.4499281352983135,0.37482709722043983
2020-02-17,1.1250944119541815,1.4631554144786358,0.32308148065103526
2020-02-18,1.045271547707536,1.3627028815510447,0.27745516650544705
2020-02-19,1.1119915955922575,1.4400850156889204,0.27337332655047336
2020-02-20,1.0955231830195875,1.4088830825170946,0.2426492081290459
2020-02-24,1.0648544380426546,1.434725624889907,0.1747106125429224
2020-02-25,1.0607455801249182,1.4492807444211395,0.1911990026842178
2020-02-26,0.9658646641724594,1.358049277886333,0.15697199014886898
2020-02-27,1.021916188406969,1.4309747070766252,0.18519741559166786
2020-02-28,0.8041576499815247,1.2619831710795417,-0.05812698279028581
2020-03-02,0.8338033681691813,1.3179715497642852,-0.047183202978421886
2020-03-03,0.9045232526682062,1.3857890592887745,0.07939164462825778
2020-03-04,0.8450396022541715,1.258176598602778,-0.03513480422646133
2020-03-05,0.8584680860200757,1.2825047230321611,-0.058582514537864165
2020-03-06,0.7877167752675684,1.1996356701331587,-0.22415673208081588
2020-03-09,0.5370367721215377,0.8181904003763673,-0.5757892210850337
2020-03-11,0.5411848657673651,0.8262778281659527,-0.5456312139784707
2020-03-12,0.1249625515759286,0.2611548621121548,-0.9342005786286446
2020-03-13,0.2914293107572059,0.4372613121701904,-0.6970617848899425
2020-03-16,0.0032504603379352203,0.07150543723771755,-1.0632045207738687
2020-03-17,-0.08667614467926128,-0.051477336191042014,-1.2408503722864108
2020-03-18,-0.32303450413600904,-0.3549318878195209,-1.4957923968529332
2020-03-19,-0.42226468091118613,-0.4902907029997926,-1.6057508769199804
2020-03-20,-0.20812791459707058,-0.1407838368312001,-1.2630868198460699
2020-03-23,-0.6847102111133456,-0.7150249741878403,-1.650952838413064
2020-03-24,-0.7773027479021827,-0.761688544486044,-1.5918692575347992
2020-03-25,-0.5643924904777943,-0.49277666088333105,-1.2971933269117286
2020-03-26,-0.37238629666693124,-0.22850967161147015,-1.1351427979551019
2020-03-27,-0.4272151447131999,-0.2988604479406782,-1.1553415194031795
2020-03-30,-0.5178692803390009,-0.3943272394097885,-1.3161180309976026
2020-03-31,-0.3991567500911431,-0.24372717822130174,-1.183431987462357
2020-04-01,-0.5453259547907269,-0.40071393525194277,-1.3144297671677934
2020-04-03,-0.5101375066482372,-0.4107604570968247,-1.366277338689229
2020-04-07,-0.21894146226329184,-0.09383692527606961,-0.9634479435454961
2020-04-08,-0.25829172656780874,-0.13967393927661598,-1.0210473505911744
2020-04-09,-0.09133043227713475,-0.03612237215267261,-0.855533159490339
2020-04-13,-0.09750009106833912,-0.05898826558354433,-0.9377753785450998
2020-04-15,-0.15802580540764768,-0.0613455050605828,-0.993850257949251
2020-04-16,-0.19868865929452165,-0.0981135391384053,-0.9804979710442299
2020-04-17,-0.06968544752458793,0.01682750472328305,-0.8502882908619455
2020-04-20,-0.03653081995260885,0.02805646885573673,-0.8386247802292489
2020-04-21,-0.1016075817650582,-0.04270462594136549,-0.9578425387153793
2020-04-22,-0.06214834885331659,-0.0008516852699435324,-0.8589615106880925
2020-04-23,-0.0571523631177791,0.018595649334688637,-0.8310566635544818
2020-04-24,-0.06180135958659514,-0.007166610688558765,-0.8626123220286513
2020-04-27,-0.052812052702661726,0.0068171237979647,-0.8178329025212988
2020-04-28,-0.08142959268011822,-0.0168557437844399,-0.7950119174341023
2020-04-29,-0.07368155540743293,-0.023866047306305028,-0.7449350672419569
2020-04-30,-0.03197706260054421,0.027308377273823715,-0.6607238586858677
2020-05-04,-0.1051445972528319,-0.10110060267398117,-0.8290001729865832
2020-05-05,-0.08570238784527233,-0.11115216024041219,-0.8161294721677164
2020-05-06,-0.02327830313766293,-0.07569638849762456,-0.7871700414271599
2020-05-07,-0.1017462561326133,-0.1517292841617245,-0.8562534323171928
2020-05-08,-0.08057201333639623,-0.1265744065796542,-0.8136422859858894
2020-05-11,-0.10079361863780902,-0.1539401878795733,-0.8505737349981619
2020-05-12,-0.0528589827026066,-0.13311319205168295,-0.8639387946784091
2020-05-13,-0.02685736970487053,-0.10521834291554817,-0.7882163719702192
2020-05-14,-0.10802336524498882,-0.16737967798330108,-0.8664043083963696
2020-05-15,-0.07984821861283901,-0.13942244907594445,-0.8368962230524493
2020-05-18,-0.1620993461463035,-0.23533808385194063,-0.9160472013101011
2020-05-19,-0.08872665440070591,-0.20056435354148902,-0.8563234590386729
2020-05-20,0.00314303847556031,-0.11748454847767865,-0.7687784786590155
2020-05-21,0.03189515605616949,-0.06659039189612913,-0.7477852152263886
2020-05-22,0.12554259517464766,-0.017571427242548208,-0.7342763476368684
2020-05-26,0.012716062003835285,-0.07634137176717325,-0.7597944041610996
2020-05-27,0.13109856242861728,0.03762341008014629,-0.6340642626654631
2020-05-28,0.15603734880041276,0.054410378880885076,-0.6012412635691329
2020-05-29,0.10800112217119164,0.030177034053484455,-0.6139375337292861
2020-06-01,0.021166524640128487,0.02452700077380978,-0.65291558088589
2020-06-02,0.1307918774506304,0.1163102396006851,-0.568927512401047
2020-06-03,0.15927265225944554,0.1732566828976693,-0.5498534827376274
2020-06-04,0.19295306696189846,0.1919170884264318,-0.538038598555634
2020-06-05,0.12370136496829759,0.1673530294772417,-0.5539620059162693
2020-06-08,0.05951256758625613,0.1189056625871097,-0.5681396129854402
2020-06-09,0.039350505679237875,0.08198181128039507,-0.6074952960084772
2020-06-10,0.03599247575494878,0.07045706578466696,-0.5664536875430158
2020-06-11,-0.0658839932401172,-0.02393546105489174,-0.6572904297938259
2020-06-12,-0.056659212190506264,-0.030731727216352877,-0.62757444530522
2020-06-15,-0.1959526070368515,-0.14943431956473002,-0.7244059625204873
2020-06-16,-0.17206619882449128,-0.11515477989006244,-0.6729475482607431
2020-06-17,-0.09887737450497243,-0.06353528545838506,-0.6363509687151231
2020-06-18,-0.06230794826564798,-0.03264685815316765,-0.5731374139348505
2020-06-19,-0.012166216525568747,0.03568381373103938,-0.5376923839439877
2020-06-22,0.03921268553982577,0.07808214014934706,-0.5281485815604083
2020-06-23,0.20804622248752097,0.2423912444392091,-0.46140140690853526
2020-06-24,0.1315232873043727,0.1927708678458072,-0.5140171806379001
2020-06-25,0.16292979826528278,0.23248037624153603,-0.494705123092164
2020-06-26,0.24368257964173354,0.29968273471446927,-0.4240685668692296
2020-06-29,0.2078974859806992,0.2648126103128862,-0.45128449923939157
2020-06-30,0.13314093330712126,0.18943826141172637,-0.4544943601486875
2020-07-01,0.05410814236524699,0.1389883915432294,-0.45311488313583304
2020-07-02,0.13733734514320897,0.19893690586203466,-0.38596599876506577
2020-07-03,0.15063058882771724,0.2219361655657777,-0.3621677982491056
2020-07-06,0.19084984718429654,0.2644967335030224,-0.3410513033557103
2020-07-07,0.11752511510379475,0.21830879256438063,-0.3442481308139404
2020-07-08,0.06347251159285637,0.18256971316597026,-0.3705080447906335
2020-07-09,0.09544821326889937,0.19895922015656625,-0.3235972466236471
2020-07-10,0.08234883162044182,0.19475742351104336,-0.3581476273731934
2020-07-13,0.04943426705771356,0.16276787882547905,-0.3599250482211408
2020-07-14,0.010750014007228872,0.1389077732814108,-0.41923905695633973
2020-07-15,-0.013031455780146743,0.12579831693119609,-0.4240597970870442
2020-07-16,0.09336444623783215,0.193115498597049,-0.3506423446958833
2020-07-17,0.2787039542433897,0.3335331356618421,-0.23369431870777735
2020-07-20,0.20140633571918604,0.2979615120401755,-0.19722275089477934
2020-07-21,0.2754766229843153,0.3469599016947735,-0.14035988576794128
2020-07-22,0.1909323886528784,0.26985392679935266,-0.17243484441081208
2020-07-23,0.2168018851839047,0.27100782856484923,-0.1400193642137986
2020-07-24,0.22278048540822828,0.25853302038955944,-0.1561104360955958
2020-07-27,0.16402595688836946,0.20445515669571537,-0.1946376943830514
2020-07-28,0.20588379818354402,0.24153395332533642,-0.15257311383737365
2020-07-29,0.2750126310558598,0.27785937609526357,-0.15543234705084896
2020-07-30,0.28960531445857807,0.27739998098405283,-0.1352079499376955
2020-07-31,0.3631907981701343,0.3360892592096353,-0.12297596603399792
2020-08-03,0.3157374856572528,0.3060976664237054,-0.17124465679859646
2020-08-04,0.3838434669065001,0.34917723438536963,-0.09412457932920634
2020-08-05,0.3736441561155885,0.3315944268775917,-0.08683088661557278
2020-08-06,0.4004716825644398,0.36292773359202235,-0.06752435510064232
2020-08-07,0.4796554977863045,0.424283691177329,-0.03655586955495676
2020-08-10,0.5373015903034117,0.44508765050457766,0.009222052183220225
2020-08-11,0.46768914785589893,0.3912876124185911,0.01468610552539127
2020-08-12,0.4924912899168818,0.389420655794571,0.050535198663423576
2020-08-13,0.47454749250278905,0.37230399979524714,0.04320830703837706
2020-08-14,0.43408714132985027,0.34123316547540067,0.04787821457862111
2020-08-17,0.4067012668325634,0.32418533660077914,0.042300974494395564
2020-08-18,0.4767019166528363,0.3979244570888024,0.10891899514459756
2020-08-19,0.45356669761886537,0.383796085059492,0.06318879711889248
2020-08-20,0.38883849425442796,0.3268927424327491,0.013606303284930418
2020-08-21,0.49687199371290824,0.41174298795861897,0.08374094626973294
2020-08-24,0.49569259470797783,0.42157643386464616,0.08009256950441657
2020-08-25,0.471187645910546,0.4071859291360761,0.07635333798148489
2020-08-26,0.44716610302752235,0.39633567593142793,0.09624914050441442
2020-08-27,0.4647590286468123,0.3857878242809879,0.10968282611991488
2020-08-28,0.5192415344341016,0.41903081149983584,0.1630038393393708
2020-08-31,0.3979589824837907,0.3589758291321855,0.14323701977324932
2020-09-01,0.42408184043383823,0.3727323745247606,0.14027144642488537
2020-09-02,0.4265745509656287,0.35596468920312135,0.09079173969912341
2020-09-03,0.4251819973450325,0.35965388478605,0.07485575979092285
2020-09-04,0.36830578898068744,0.33681969434594533,0.03789663985487203
2020-09-07,0.35306793804965975,0.34339168921979235,0.07242043472328935
2020-09-08,0.278159999347261,0.2862247535358118,0.03971540162533065
2020-09-09,0.3532203166807678,0.37199238986580735,0.09452121005065879
2020-09-10,0.3224118383292262,0.3611087019654724,0.12939305320288877
2020-09-11,0.3272357686372713,0.38345352468914895,0.13270424162466266
2020-09-14,0.31437647245962114,0.36614678828038794,0.09668734767652368
2020-09-15,0.3427354275768891,0.4228745414652684,0.10296763475844588
2020-09-16,0.4049596538011145,0.47012517273443366,0.11652549793169976
2020-09-17,0.3561241214314176,0.40999926241186474,0.10739166623648848
2020-09-18,0.371225100373042,0.38055667739407634,0.07699228091507242
2020-09-21,0.20624127805124015,0.28227342960675267,0.026739392661658614
2020-09-22,0.20228663122376564,0.289417192999468,0.05342282840614117
2020-09-23,0.1368714443313262,0.22925309417377332,0.04027422252529899
2020-09-24,0.02380699297011306,0.18429744787993743,-0.013680215036188229
2020-09-25,-0.027899807877364707,0.07655821603653636,-0.11297484298790635
2020-09-28,0.016847124659820953,0.0831832996423911,-0.15521795616399722
2020-09-29,-0.016431314090324382,0.061923883895577125,-0.15334427156421682
2020-09-30,-0.00548987190588768,0.08385026203031372,-0.10456392186516911
2020-10-01,0.02376168940443538,0.1089569448115986,-0.09275475732685434
2020-10-05,0.0980360216883807,0.18322261678495508,-0.05155637736098704
2020-10-06,0.14774986271680943,0.2259690942183435,0.004190779364799074
2020-10-07,0.1927841176493104,0.24852287509534368,0.058008962882691584
2020-10-08,0.23986337177079123,0.29608039489116417,0.09767807332367485
2020-10-09,0.2968664747261326,0.3357273176748683,0.159705340268478
2020-10-12,0.34213816745175757,0.3764312584941252,0.1783883704962726
2020-10-13,0.2086556234967112,0.2823925746700071,0.12484392811557456
2020-10-14,0.18244353529232266,0.2640779256241463,0.15756502707653838
2020-10-15,0.05267938056574812,0.16350842545494407,0.057726158172906786
2020-10-16,0.03542460018591986,0.1686272985964177,0.07018359316408096
2020-10-19,-0.022122358018960085,0.11226099975020362,0.07575839452476518
2020-10-20,-0.008562319333726726,0.12086123462453452,0.07210859529115468
