Date,Adaptive Barbell Strategy,Fixed India 10 Portfolio,Nifty 50
2019-03-19,0.7629577855812272,0.7957287121198869,0.9999999999999993
2019-03-20,0.7630643089646102,0.7960541903150523,0.9999999999999996
2019-03-22,0.7621366176763946,0.7959547012847575,0.9999999999999993
2019-03-25,0.7616005422704094,0.7962360524662773,0.9999999999999996
2019-03-26,0.7636769463391002,0.8005212933251549,0.9999999999999993
2019-03-27,0.7687426650748388,0.8042132984868717,0.9999999999999993
2019-03-28,0.7645511407767416,0.8000673122384729,0.9999999999999996
2019-04-01,0.7655129218795201,0.7993898667781765,0.9999999999999993
2019-04-02,0.766588776521243,0.7998810936649742,0.9999999999999996
2019-04-03,0.7723968256289059,0.8042984362427397,0.9999999999999993
2019-04-04,0.7677915857723078,0.8005667971765134,0.9999999999999994
2019-04-05,0.7679394242229601,0.801535091333712,0.9999999999999994
2019-04-08,0.7673811567878919,0.7998256333753779,0.9999999999999994
2019-04-09,0.7667099495693174,0.7967230321399243,0.9999999999999994
2019-04-10,0.7663077561940537,0.7964628462512287,0.9999999999999996
2019-04-11,0.7669430595834253,0.794558806354171,0.9999999999999996
2019-04-12,0.7733969153425649,0.7980139884365519,0.9999999999999996
2019-04-15,0.7745407010166369,0.7994669419448596,0.9999999999999994
2019-04-16,0.7746188371689705,0.8001121534694475,0.9999999999999991
2019-04-18,0.7757796699315934,0.8007450855494743,0.9999999999999992
2019-04-22,0.7715903202211295,0.7938916529469133,0.9999999999999992
2019-04-23,0.7723582646692788,0.7941139849284462,0.9999999999999992
2019-04-24,0.7701246987648355,0.792293168555123,0.9999999999999993
2019-04-25,0.7689630324545869,0.7904763348744476,0.9999999999999992
2019-04-26,0.7665845198139397,0.7875803259835329,0.9999999999999991
2019-04-30,0.7664183448768935,0.7872198119616799,0.9999999999999991
2019-05-02,0.765096042070496,0.7858800113765397,0.999999999999999
2019-05-03,0.7646846590208294,0.7858237497425775,0.9999999999999991
2019-05-06,0.7638459293116102,0.7850889880780368,0.9999999999999989
2019-05-07,0.7616404638873422,0.7823262306177688,0.9999999999999991
2019-05-08,0.7582099068633177,0.7779527405089117,0.9999999999999993
2019-05-09,0.7589400143655912,0.7784286560446562,0.9999999999999993
2019-05-10,0.7602408892798149,0.7802701609322339,0.9999999999999993
2019-05-13,0.7666910836230038,0.7834853708847986,0.9999999999999993
2019-05-14,0.7706892973081144,0.7853261016860102,0.9999999999999993
2019-05-15,0.773597117206325,0.7875455514640654,0.9999999999999989
2019-05-16,0.7732899907010787,0.788373058508065,0.9999999999999993
2019-05-17,0.7735024283830172,0.7891012515474533,0.9999999999999989
2019-05-20,0.7878473903186058,0.7968310346516092,0.9999999999999988
2019-05-21,0.7889900283078013,0.7970981052234282,0.9999999999999992
2019-05-22,0.78892743324538,0.7968309144944022,0.9999999999999992
2019-05-23,0.791206797359748,0.8014496101726921,0.9999999999999992
2019-05-24,0.8010301042694226,0.8071932092911254,0.999999999999999
2019-05-27,0.8027439479088773,0.8087276727023949,0.999999999999999
2019-05-28,0.80615677396755,0.812346783399691,0.999999999999999
2019-05-29,0.8056465647755052,0.811343474896592,0.9999999999999992
2019-05-30,0.804718597946771,0.8107491121061198,0.999999999999999
2019-05-31,0.8036474430550694,0.8094423324461861,0.9999999999999992
2019-06-03,0.809760266652103,0.8158907652018332,0.9999999999999992
2019-06-04,0.812304884856643,0.8183345027438205,0.9999999999999994
2019-06-06,0.8120325601568389,0.8166889503641587,0.9999999999999994
2019-06-07,0.8110816828625202,0.8158560555935898,0.9999999999999994
2019-06-10,0.8122336842789077,0.8167681624516767,0.9999999999999997
2019-06-11,0.8140527343976394,0.8182056636790651,0.9999999999999998
2019-06-12,0.8156544525273312,0.8189440896523347,0.9999999999999997
2019-06-13,0.814878752131778,0.8206374005707486,0.9999999999999998
2019-06-14,0.8117850220871727,0.8180197449128321,0.9999999999999997
2019-06-17,0.8101439382780069,0.8152969395363,0.9999999999999997
2019-06-18,0.8096476651422613,0.8151685905744059,0.9999999999999997
2019-06-19,0.807561735352761,0.8132358636818657,0.9999999999999997
2019-06-20,0.8101345578197323,0.8146779534983061,0.9999999999999994
2019-06-21,0.811126789945272,0.8160687684390818,0.9999999999999997
2019-06-24,0.8092795291568575,0.814295117976129,0.9999999999999997
2019-06-25,0.8079520913852422,0.8125723565542886,0.9999999999999998
2019-06-26,0.8090114362321946,0.8132668760298507,1.0
2019-06-27,0.8090900028967516,0.8128316876313119,1.0000000000000002
2019-06-28,0.8097447294686457,0.8132670924579022,1.0000000000000004
2019-07-01,0.8098782987357942,0.8134111194407597,1.0000000000000004
2019-07-02,0.8094049721446027,0.8136509514988343,1.0000000000000002
2019-07-03,0.8096774176188294,0.8142972431219839,1.0000000000000004
2019-07-04,0.8082088095382608,0.813115739991536,1.0000000000000002
2019-07-05,0.812449400452427,0.8174526690302256,1.0000000000000004
2019-07-08,0.82269926364438,0.825773654911245,1.0
2019-07-09,0.8222823876175033,0.8254642084148915,1.0000000000000004
2019-07-10,0.8235299236596716,0.8273253081439549,1.0000000000000002
2019-07-11,0.8276694574836185,0.8303888277623162,1.0000000000000002
2019-07-12,0.8288483943438818,0.8307314079702245,1.0000000000000004
2019-07-15,0.8270219611303701,0.8289761944981948,1.0000000000000004
2019-07-16,0.8268102647576878,0.8282002631278369,1.0000000000000004
2019-07-17,0.8268928650969959,0.828694053704592,1.0
2019-07-18,0.830651851245312,0.8316880882996371,1.0
2019-07-19,0.8276365230256001,0.829126862938941,1.0000000000000002
2019-07-22,0.8273823174594288,0.8307340078323772,1.0
2019-07-23,0.8267155215306146,0.8290481231005641,1.0000000000000002
2019-07-24,0.826484697998042,0.8284760054731609,1.0000000000000002
2019-07-25,0.8278962510204908,0.8303436987945999,1.0000000000000002
2019-07-26,0.8272943025161632,0.8297229151072535,1.0000000000000007
2019-07-29,0.8296601007483325,0.8307144489579842,1.0000000000000004
2019-07-30,0.8235958682506811,0.8253940176920804,1.0000000000000004
2019-07-31,0.8229977150453396,0.8243140715659326,1.0000000000000004
2019-08-01,0.8200900946126122,0.8184427464380113,1.0000000000000004
2019-08-02,0.8206207493486085,0.8188753568168164,1.0000000000000004
2019-08-05,0.8166314263777859,0.8148728852278935,1.0000000000000004
2019-08-06,0.8152136458288248,0.8131583817667188,1.0000000000000004
2019-08-07,0.8142906041651976,0.8126698506339378,1.0000000000000007
2019-08-08,0.8120679904616391,0.8128994149218245,1.0000000000000004
2019-08-09,0.8152456757849196,0.8172336147920993,1.0000000000000004
2019-08-13,0.8159801721881588,0.8209616136603667,1.0000000000000004
2019-08-14,0.8135173713598394,0.8181199138348542,1.0000000000000004
2019-08-16,0.8141618528214634,0.819059273316428,1.0000000000000004
2019-08-19,0.8135259363313614,0.8184516753826551,1.0000000000000004
2019-08-20,0.8147299018511205,0.81894759613319,1.0000000000000004
2019-08-21,0.8138069208237605,0.8187645403633187,1.0000000000000004
2019-08-22,0.8045768464940183,0.8102142742165076,1.0000000000000004
2019-08-23,0.8056944456783794,0.8105530795105496,1.0000000000000004
2019-08-26,0.7995676672254578,0.8086149881727971,1.0000000000000004
2019-08-27,0.7981047569583892,0.8069090708841609,1.0000000000000002
2019-08-28,0.799810368392731,0.8084147924523946,1.0000000000000004
2019-08-29,0.798161748323743,0.8076722604532457,1.0
2019-08-30,0.7980756147102672,0.8081789052387279,1.0000000000000002
2019-09-03,0.79652512003267,0.8120937747221982,1.0000000000000002
2019-09-04,0.7969512183656295,0.8139718738188433,1.0000000000000002
2019-09-05,0.7970782671019461,0.8140389884270396,1.0000000000000002
2019-09-06,0.7945801340630692,0.811514335342259,1.0000000000000004
2019-09-09,0.7948381558475068,0.811976706039339,1.0000000000000004
2019-09-11,0.7933345255968292,0.8112292454159962,1.0
2019-09-12,0.7934860843668257,0.8119485824920243,1.0
2019-09-13,0.7899727876961028,0.808419050061335,1.0
2019-09-16,0.7893661969646917,0.8083116537371183,1.0
2019-09-17,0.7845583049005114,0.8054124510989806,0.9999999999999999
2019-09-18,0.7814324075105393,0.8019574915636284,0.9999999999999999
2019-09-19,0.7788063363597331,0.8008419062486869,0.9999999999999999
2019-09-20,0.7640234640094754,0.8229776081006877,0.9999999999999999
2019-09-23,0.7536997540576782,0.8190105309625094,1.0000000000000002
2019-09-24,0.752110182363123,0.8176258672522688,1.0
2019-09-25,0.7465330157490769,0.8126200135736674,1.0000000000000002
2019-09-26,0.7435964655345828,0.8089462946955884,1.0
2019-09-27,0.7437336642114525,0.8099167601170427,1.0000000000000002
2019-09-30,0.7424048592608187,0.8099378111007436,1.0
2019-10-01,0.7449818693800682,0.8107025259971207,1.0000000000000002
2019-10-03,0.7445988920723283,0.8108623994265892,1.0000000000000002
2019-10-04,0.7456890406522834,0.8120333832791852,1.0000000000000002
2019-10-07,0.7486300512223084,0.8142778330813907,1.0
2019-10-09,0.7494106265991378,0.8175999025485596,1.0
2019-10-10,0.7498275870041026,0.818934957436414,1.0000000000000002
2019-10-11,0.7501134162834975,0.8193017880425316,1.0000000000000002
2019-10-14,0.7516154847145844,0.8208047389407854,1.0
2019-10-15,0.7492552243962113,0.8188929653471445,1.0
2019-10-16,0.7492173982538647,0.8178440239384024,1.0000000000000002
2019-10-17,0.7410933397837546,0.8111089442824471,1.0000000000000002
2019-10-18,0.7485898635523118,0.8176970059771058,1.0
2019-10-22,0.7563259962995781,0.8287422282007556,0.9999999999999999
2019-10-23,0.757424061379732,0.8301429816039736,1.0
2019-10-24,0.7556036104327543,0.828023799830353,1.0000000000000002
2019-10-25,0.7575569005475878,0.8305014234275826,0.9999999999999999
2019-10-27,0.7539135895967752,0.8315122012284266,1.0
2019-10-29,0.7484342742612788,0.8304813538694006,1.0000000000000002
2019-10-30,0.7509056567765572,0.8327399493210216,1.0
2019-10-31,0.7483639067366451,0.8301280921134507,0.9999999999999999
2019-11-01,0.7471429241417952,0.8301374366607226,1.0
2019-11-04,0.7490545927736443,0.8332886087157848,1.0
2019-11-05,0.7503926401868583,0.8342300765709888,0.9999999999999999
2019-11-06,0.7467480620925965,0.8308923047058742,0.9999999999999999
2019-11-07,0.7447728562240286,0.8285402523097435,0.9999999999999999
2019-11-08,0.7484680901858874,0.8324177164674803,0.9999999999999997
2019-11-11,0.749797239366541,0.8345382326887298,0.9999999999999997
2019-11-13,0.7512413306181702,0.8407886615352377,1.0
2019-11-14,0.7518809229251029,0.8423397270776461,0.9999999999999999
2019-11-15,0.752886786088054,0.8450229587005639,0.9999999999999998
2019-11-18,0.7526385855803847,0.8449964637172676,0.9999999999999998
2019-11-19,0.7556822200285218,0.8471093953669765,1.0
2019-11-20,0.7548388942207805,0.8453358151468336,1.0
2019-11-21,0.7548867043413412,0.8451622650640465,1.0
2019-11-22,0.7547906625364975,0.8449654835362586,0.9999999999999998
2019-11-25,0.7546868962292832,0.8450006810724671,1.0
2019-11-26,0.7565771385904418,0.8446440622940887,1.0
2019-11-27,0.758425520759318,0.84628734791766,1.0
2019-11-28,0.7589356816901776,0.8466222141627956,1.0000000000000002
2019-11-29,0.7593221534191212,0.8468679926633654,1.0
2019-12-02,0.7590118367560186,0.8464899380453845,1.0000000000000002
2019-12-03,0.7599881990028347,0.8465237925110634,1.0
2019-12-04,0.7608680810976142,0.8462054181401035,1.0
2019-12-05,0.7607028945764469,0.8453725086891957,1.0
2019-12-06,0.759640940735138,0.8431871514894281,0.9999999999999998
2019-12-09,0.7573129987276304,0.8376730224680758,1.0
2019-12-10,0.7593787082377349,0.8388223850838774,1.0
2019-12-11,0.7587294479177275,0.8381012961827218,1.0
2019-12-12,0.761266846042979,0.8406369613764061,0.9999999999999998
2019-12-13,0.7603258943251294,0.838966345340168,0.9999999999999998
2019-12-16,0.7597972468896887,0.8385575460265077,0.9999999999999998
2019-12-17,0.759610623774052,0.8385333992184577,1.0
2019-12-18,0.7569331351794156,0.8375543821300552,1.0000000000000002
2019-12-19,0.7593797086262148,0.8396855450550543,1.0
2019-12-20,0.760830788289795,0.8414438393602081,0.9999999999999998
2019-12-23,0.757734334147014,0.8403850178672793,1.0
2019-12-24,0.7556200672532717,0.8389259180048266,0.9999999999999998
2019-12-26,0.7490250989936446,0.8332915709363228,1.0
2019-12-27,0.751081848403388,0.8347443885531044,0.9999999999999998
2019-12-30,0.7510560196513577,0.8346876737720211,1.0000000000000002
2019-12-31,0.7521709218801851,0.8370979572588833,1.0
2020-01-01,0.7519659344348646,0.837065595193499,0.9999999999999997
2020-01-02,0.753587604447012,0.8382810430727027,0.9999999999999998
2020-01-03,0.7546003953685291,0.8389508056752483,0.9999999999999997
2020-01-06,0.7533325117209692,0.8349169103431029,0.9999999999999998
2020-01-07,0.7526367168900574,0.835071518699935,1.0
2020-01-08,0.7522516568511921,0.8347372000018967,0.9999999999999998
2020-01-09,0.7517594954001502,0.8326711837968496,0.9999999999999997
2020-01-10,0.7492555681264702,0.8310019696927544,0.9999999999999998
2020-01-13,0.7503511102076496,0.8313474946746751,0.9999999999999997
2020-01-14,0.7509576262810085,0.8320439877862477,0.9999999999999997
2020-01-15,0.7471848858177731,0.8288279488602192,0.9999999999999993
2020-01-16,0.744776055602475,0.8278643253449997,0.9999999999999997
2020-01-17,0.7445106685901931,0.8278783376711224,0.9999999999999994
2020-01-20,0.7399522623996451,0.8230462079665068,0.9999999999999994
2020-01-21,0.7410063890418715,0.8241464054346181,0.9999999999999997
2020-01-22,0.7419085205459455,0.8243996613972929,0.9999999999999998
2020-01-23,0.7439231705195405,0.82592207073531,0.9999999999999994
2020-01-24,0.7417613215492829,0.8235204212734029,0.9999999999999994
2020-01-27,0.7426611018325033,0.8244889881810588,0.9999999999999993
2020-01-28,0.7458319347232361,0.8259996828022098,0.9999999999999991
2020-01-29,0.745090493362273,0.8247061577326192,0.9999999999999993
2020-01-30,0.7443213469558343,0.8239083460918447,0.9999999999999991
2020-01-31,0.7479067734935883,0.8256371357314128,0.9999999999999991
2020-02-03,0.7345456326481444,0.8054093480697893,0.9999999999999991
2020-02-04,0.7319212183569264,0.7971838456933749,0.9999999999999993
2020-02-05,0.7308503098172248,0.7958287487008133,0.9999999999999994
2020-02-06,0.7312753983892379,0.7959747805848493,0.9999999999999994
2020-02-07,0.7284357130991062,0.7920196663200472,0.9999999999999998
2020-02-10,0.7323063874828876,0.7935622146361053,0.9999999999999994
2020-02-11,0.72922847567565,0.7900394585698177,0.9999999999999994
2020-02-12,0.7327592695004549,0.7946723561491239,0.9999999999999997
2020-02-13,0.7325895562462477,0.7947924438202463,0.9999999999999991
2020-02-14,0.7313636446838822,0.7920282388492701,0.9999999999999993
2020-02-17,0.7321871922327843,0.7928553935999143,0.9999999999999991
2020-02-18,0.7332916888809711,0.7942059096070886,0.9999999999999993
2020-02-19,0.7387207393211449,0.8011677964891218,0.9999999999999991
2020-02-20,0.7388652343717477,0.8015262627200034,0.9999999999999991
2020-02-24,0.7358485461242703,0.7920989948762456,0.9999999999999993
2020-02-25,0.7358299935741384,0.7913709929170124,0.9999999999999994
2020-02-26,0.7396029318249011,0.7952023113924876,0.9999999999999993
2020-02-27,0.7379912515312752,0.7925678016860973,0.9999999999999991
2020-02-28,0.7397679379419074,0.785214703093721,0.9999999999999993
2020-03-02,0.738768500910808,0.782879881313612,0.9999999999999992
2020-03-03,0.73900220771819,0.7809166454999407,0.9999999999999992
2020-03-04,0.7405949262051613,0.7840784257861723,0.9999999999999992
2020-03-05,0.7411268771165701,0.7845815884208521,0.9999999999999993
2020-03-06,0.7307020164877895,0.7736874631124394,0.9999999999999996
2020-03-09,0.715207366835636,0.7814996629846387,0.9999999999999992
2020-03-11,0.7151997072908549,0.7817202003984597,0.9999999999999993
2020-03-12,0.6993713802846772,0.8123485048253298,0.9999999999999993
2020-03-13,0.6929673315553562,0.8020725054369471,0.9999999999999993
2020-03-16,0.6657194711682742,0.7900797177373617,0.9999999999999993
2020-03-17,0.6611116260298825,0.7871036535697241,0.9999999999999998
2020-03-18,0.6635318277824616,0.8066130316299718,0.9999999999999999
2020-03-19,0.6624120928415239,0.8089819450231236,0.9999999999999999
2020-03-20,0.6537629553190717,0.8287401472988084,0.9999999999999997
2020-03-23,0.6361405001672052,0.8557127551300702,0.9999999999999998
2020-03-24,0.6278482074557583,0.8489630239663094,0.9999999999999996
2020-03-25,0.6227953502548894,0.8521538948461127,0.9999999999999998
2020-03-26,0.6294485254560716,0.8694576515648673,0.9999999999999998
2020-03-27,0.6289051716456106,0.868645404554064,1.0
2020-03-30,0.6272425680836553,0.8664199579163958,1.0
2020-03-31,0.627008858445904,0.8700808107911525,0.9999999999999997
2020-04-01,0.6305622138545982,0.8763679928585455,0.9999999999999997
2020-04-03,0.6263150266118258,0.8738570244890377,0.9999999999999997
2020-04-07,0.6215868241713559,0.871516370819776,0.9999999999999999
2020-04-08,0.6216235607641146,0.8716517159274386,0.9999999999999999
2020-04-09,0.6227698990254249,0.8638381683470643,0.9999999999999997
2020-04-13,0.6222501421035854,0.8638668997197795,0.9999999999999999
2020-04-15,0.6219351842698869,0.8632747357395094,1.0
2020-04-16,0.6213699078815481,0.8623281895495288,0.9999999999999999
2020-04-17,0.617950214984663,0.8590267013027482,0.9999999999999997
2020-04-20,0.6177780233507869,0.858797972722603,0.9999999999999996
2020-04-21,0.6155997390883512,0.8558046460587202,0.9999999999999999
2020-04-22,0.612827043145079,0.8527686759519119,0.9999999999999997
2020-04-23,0.612183617431674,0.8523607165721402,0.9999999999999996
2020-04-24,0.6115127912332134,0.852307411039622,0.9999999999999999
2020-04-27,0.6103546935852001,0.8512033894221301,0.9999999999999997
2020-04-28,0.6088739967387219,0.8493378157133458,0.9999999999999997
2020-04-29,0.6080903981748039,0.8471004177369627,0.9999999999999996
2020-04-30,0.6060095938716102,0.8446152211137142,0.9999999999999997
2020-05-04,0.596978315578891,0.8383914015475011,0.9999999999999999
2020-05-05,0.5968775154604135,0.8392694029852877,0.9999999999999999
2020-05-06,0.5969577173144778,0.8389553361913673,0.9999999999999999
2020-05-07,0.597589924596385,0.8402039725274149,0.9999999999999997
2020-05-08,0.5972711564461541,0.8403078328687869,1.0
2020-05-11,0.5975495867059967,0.8409403186679739,1.0
2020-05-12,0.5972091306589188,0.8406688131670789,0.9999999999999996
2020-05-13,0.5966659038351708,0.8392370576902697,1.0
2020-05-14,0.5958864318100597,0.8376404059008367,0.9999999999999999
2020-05-15,0.5957184994825564,0.8376420561469803,1.0
2020-05-18,0.5959523826149868,0.8383723900473395,1.0
2020-05-19,0.5969857288365203,0.8394844930011118,1.0
2020-05-20,0.5969799959289472,0.8396896016492141,1.0
2020-05-21,0.5971495960456888,0.8400823896450826,1.0000000000000002
2020-05-22,0.5953841405105653,0.8390619109611885,1.0000000000000002
2020-05-26,0.5944673645167106,0.8386802598078582,1.0000000000000002
2020-05-27,0.590756853655165,0.8352013960446801,1.0
2020-05-28,0.5905659346580597,0.8343788285062668,1.0
2020-05-29,0.589596871138007,0.8339944492113766,1.0000000000000002
2020-06-01,0.5850215347090826,0.8360413007549066,1.0000000000000002
2020-06-02,0.5849146443825458,0.836403435861085,1.0000000000000002
2020-06-03,0.5854574713897926,0.837574937617549,1.0
2020-06-04,0.5853115659738776,0.8374699866865674,0.9999999999999999
2020-06-05,0.5832272387398993,0.8368573630757012,0.9999999999999999
2020-06-08,0.5826702769735487,0.8364106151273072,0.9999999999999999
2020-06-09,0.5826798934114709,0.8365918057649467,0.9999999999999999
2020-06-10,0.5822246220528213,0.8361663352802828,1.0000000000000002
2020-06-11,0.582441971701736,0.8364798814589774,1.0000000000000002
2020-06-12,0.5822801379956535,0.8360243974346456,1.0
2020-06-15,0.5806876842368168,0.8350511746069843,1.0000000000000002
2020-06-16,0.580225712641036,0.8346833212089574,1.0000000000000002
2020-06-17,0.5793498365119171,0.834499704046195,1.0000000000000002
2020-06-18,0.5784373851488335,0.8327428635653369,1.0000000000000004
2020-06-19,0.5794592927929196,0.8347812238614454,1.0000000000000002
2020-06-22,0.5799749131819295,0.835334736864949,1.0000000000000004
2020-06-23,0.5826050580656842,0.8396717453312069,1.0000000000000004
2020-06-24,0.5830479205742395,0.8394311542931415,1.0000000000000004
2020-06-25,0.5830965368900943,0.8395165883697734,1.0000000000000004
2020-06-26,0.5824484674735126,0.8395072194805207,1.0000000000000004
2020-06-29,0.5824060459365759,0.8395961284448257,1.0000000000000002
2020-06-30,0.5824692187248645,0.8396981116215565,1.0000000000000004
2020-07-01,0.580346141784449,0.8377630916452613,1.0000000000000002
2020-07-02,0.5799072918913837,0.8369881181678065,1.0000000000000002
2020-07-03,0.580738456702188,0.8378819254177228,1.0000000000000002
2020-07-06,0.5813305904975471,0.8386271307599044,1.0000000000000002
2020-07-07,0.5807485169081068,0.8381479223782254,1.0000000000000002
2020-07-08,0.5806396275236173,0.8378449865682669,1.0
2020-07-09,0.5798504412765114,0.8367054789587866,1.0000000000000002
2020-07-10,0.5794310991646231,0.8362256295239552,1.0000000000000002
2020-07-13,0.5791927353464391,0.8359105134050705,1.0000000000000002
2020-07-14,0.578744461585153,0.8345859497414929,1.0000000000000002
2020-07-15,0.5786864573834803,0.8345702239070312,1.0
2020-07-16,0.5764881238600179,0.8323284261742825,0.9999999999999999
2020-07-17,0.5733396578365796,0.8309536760275894,0.9999999999999999
2020-07-20,0.5725337471259768,0.8299179642280302,1.0000000000000002
2020-07-21,0.5716872846569275,0.8285209343731099,1.0
2020-07-22,0.5710816776596889,0.828342435643247,0.9999999999999999
2020-07-23,0.5707546645478819,0.8274614384571152,0.9999999999999997
2020-07-24,0.5710458169678425,0.8278332395133751,1.0
2020-07-27,0.5713129224507726,0.8284810731177836,0.9999999999999999
2020-07-28,0.5712739881196595,0.8283041912483528,0.9999999999999999
2020-07-29,0.5701113079857708,0.8273910574084216,0.9999999999999997
2020-07-30,0.5700978361220259,0.8280149228079587,0.9999999999999997
2020-07-31,0.5695538032861583,0.8274286597487526,0.9999999999999997
2020-08-03,0.5697885858722676,0.826793339192231,0.9999999999999999
2020-08-04,0.5694904624452091,0.8256711808127146,1.0
2020-08-05,0.5695886878010632,0.8257333759219332,0.9999999999999997
2020-08-06,0.5695541326770454,0.8258256156550453,0.9999999999999999
2020-08-07,0.5685813622035878,0.8253295977454577,0.9999999999999999
2020-08-10,0.5705628541454326,0.8271826881360193,0.9999999999999997
2020-08-11,0.5699854177848496,0.8264809277230183,0.9999999999999997
2020-08-12,0.5701129515477499,0.8276350610629164,1.0
2020-08-13,0.5700227405428414,0.8274216421938134,0.9999999999999999
2020-08-14,0.5710572255868239,0.8286352624766955,0.9999999999999996
2020-08-17,0.5707523896059258,0.8284595520410798,0.9999999999999997
2020-08-18,0.5709203380945572,0.8291117958512333,1.0
2020-08-19,0.5708004774848966,0.8292762856830793,0.9999999999999999
2020-08-20,0.5709311890631383,0.8289127896076965,0.9999999999999999
2020-08-21,0.5698829372401704,0.8277976894131317,0.9999999999999999
2020-08-24,0.5699320861956387,0.8281420315844296,0.9999999999999999
2020-08-25,0.5698802552812399,0.8280572410246697,1.0
2020-08-26,0.5693932766172664,0.8275455571663897,1.0
2020-08-27,0.5694396654590571,0.8277272262820119,1.0
2020-08-28,0.5694823908406637,0.8275246007534567,0.9999999999999999
2020-08-31,0.5736829553663375,0.8295834634556709,1.0
2020-09-01,0.574051901286395,0.8298937268104406,0.9999999999999997
2020-09-02,0.5747731854114664,0.8307660775702007,0.9999999999999997
2020-09-03,0.5749535063318727,0.8310366163815578,1.0
2020-09-04,0.5759401931187759,0.830689004243245,0.9999999999999997
2020-09-07,0.5762475967055517,0.8310360172769318,0.9999999999999999
2020-09-08,0.5768280082214371,0.8315169077700236,0.9999999999999999
2020-09-09,0.5760195102019117,0.8303561937876497,0.9999999999999999
2020-09-10,0.5748717076141137,0.8294193630034505,1.0
2020-09-11,0.5748801844145398,0.8294566147775687,1.0
2020-09-14,0.5751515254160753,0.8299913978416225,0.9999999999999999
2020-09-15,0.5754920035449652,0.8310257014122233,0.9999999999999997
2020-09-16,0.5759567511176517,0.8313877282775679,1.0
2020-09-17,0.5766225467907209,0.8325814487521095,1.0
2020-09-18,0.5769970573213793,0.8332781549925443,0.9999999999999999
2020-09-21,0.5821782865596087,0.8363589018909995,0.9999999999999999
2020-09-22,0.5828870573691267,0.8371442679320599,0.9999999999999999
2020-09-23,0.5831162745275998,0.8373515168761358,1.0
2020-09-24,0.5870115486230676,0.8368003247473099,1.0
2020-09-25,0.5874346189119692,0.8326960909102414,1.0000000000000002
2020-09-28,0.5908056596418163,0.8354196992818109,1.0000000000000002
2020-09-29,0.5908498422786771,0.8354672291071664,1.0
2020-09-30,0.5913497923987135,0.8365223520103108,1.0
2020-10-01,0.5918664926845404,0.8369611741874108,1.0
2020-10-05,0.5917750824856364,0.8367440518440581,1.0000000000000002
2020-10-06,0.5918990406663484,0.8362205880179575,1.0000000000000002
2020-10-07,0.5910306157567345,0.8360044108240852,1.0
2020-10-08,0.5916622170025491,0.8368000280941604,1.0
2020-10-09,0.5908493496279105,0.8360449626183959,1.0
2020-10-12,0.5906493704529244,0.8359067123207511,1.0
2020-10-13,0.5891077701016221,0.8350528492137167,1.0
2020-10-14,0.5895055027489834,0.8352453226617865,1.0000000000000002
2020-10-15,0.5911249002855216,0.8356303829119867,1.0000000000000002
2020-10-16,0.5910480348625167,0.8357062082442601,1.0
2020-10-19,0.5898570179137855,0.8340880379969599,0.9999999999999999
2020-10-20,0.5899209364303141,0.8341670919439033,1.0000000000000002
2020-10-21,0.5903535434234727,0.8347338983904643,1.0
2020-10-22,0.5893811746674569,0.8338390139814366,1.0000000000000002
2020-10-23,0.5897006086732496,0.8342401059202117,1.0000000000000002
2020-10-26,0.5898809608755847,0.8332423275356887,1.0
2020-10-27,0.5906053324797441,0.8341754786781321,0.9999999999999999
2020-10-28,0.5895289802602547,0.8325099754460272,1.0000000000000002
2020-10-29,0.5903229840001437,0.8330984053477543,1.0
2020-10-30,0.5915837679773118,0.834993259129759,0.9999999999999999
2020-11-02,0.5914491068180522,0.8350025864449233,1.0000000000000002
2020-11-03,0.5915447659709999,0.834047316325411,1.0000000000000002
2020-11-04,0.5916739784979806,0.8341111809877008,1.0
2020-11-05,0.5932068862248316,0.8347134603005809,1.0
2020-11-06,0.5927102695100495,0.8337751405854772,1.0000000000000002
2020-11-09,0.5938998111363533,0.8346872276526855,1.0
2020-11-10,0.5944710116961301,0.8346990523155944,1.0000000000000002
2020-11-11,0.5937895696112353,0.8337598341621951,1.0000000000000004
2020-11-12,0.5933506494859163,0.8331009858111688,1.0000000000000004
2020-11-13,0.5932904589695452,0.8332963864190411,1.0000000000000004
2020-11-14,0.5933886114304563,0.8333971688120919,1.0000000000000004
2020-11-17,0.5928561384210286,0.8322717193957174,1.0000000000000002
2020-11-18,0.5937113733283289,0.8325204714629605,1.0000000000000002
2020-11-19,0.5925153388116544,0.8318827801915434,1.0000000000000002
2020-11-20,0.593191505607902,0.8326692172919287,1.0000000000000004
2020-11-23,0.5931107389926883,0.8328883109963093,1.0000000000000004
2020-11-24,0.5935861208535637,0.8324944382712519,1.0000000000000004
2020-11-25,0.5948574317685912,0.8341696831880288,1.0000000000000007
2020-11-26,0.5943536550596192,0.8330901298920467,1.0000000000000007
2020-11-27,0.5944273194112935,0.833179446712883,1.0000000000000007
2020-12-01,0.5945057330238734,0.8327768821028935,1.0000000000000009
2020-12-02,0.5943100640514332,0.8327633289586762,1.0000000000000007
2020-12-03,0.5942652603830573,0.8326793189405483,1.0000000000000007
2020-12-04,0.59465047392498,0.8328498244186903,1.0000000000000007
2020-12-07,0.5951016065760195,0.8334882932098587,1.0000000000000007
2020-12-08,0.5948498293688947,0.8333012836475736,1.0000000000000009
2020-12-09,0.5952857185539911,0.833357398130915,1.0000000000000007
